cat1,cat2,name,raised,desc,ticker,start,end,www
russia,,keeppet,,"KeepPet is a global pet certification platform. We aim to provide pets and their owners with freedom of movement, access to a veterinary service and legal assistance anywhere in the world. The system is based on distributed database and blockchain technology.",PET,31st Dec 2017,15th Jan 2018,http://keep.pet/en,,
russia,,orada,,"ORADA.ru – this is Internet portal covering the scope of repair and building and similar spheres. A new generation site designed to facilitate everyday life. ORADA is available from any corner of the world wherever you are, you will have at hand a database of shops and their products, the masters and the services they offer, the most complete and reliable, what can be.",null,1st Dec 2017,1st Jan 2018,https://www.orada-ico.com,Russia,https://docs.wixstatic.com/ugd/7c37b3_f2c27bc4258a48f4a0974a9a5418ba8b.docx?dn=%D0%B2%D0%B0%D0%B9%D1%82%20%D0%BF%D0%B5%D0%BF%D0%B5%D1%80.docx
russia,,polymerium,,"POLYMERIUM is a manufacturing company that produces motor, transmission and other oils. The singularity of the products under the POLYMERIUM brand lies in a unique character of technological process and their own product recipes. As a result of it we have the product, which quality is considered to be comparable or even better than quality of more expensive competitors, but the price is half lawyer for the consumer",PLM,1st Dec 2017,15th Jan 2018,https://plmico.com,Russia,https://plmico.com/assets/doc/wp_en.pdf
russia,,srg,3.16429,"SRG - a decentralized loyalty program for online applications built on blockchain technology. We will provide an opportunity for game developers to develop an internal gaming community, and also to support the motivation of their players. Our main mission is to increase the target base for online applications and keep the client network through a properly built loyalty program based on an effective business model.",SRG,10th Nov 2017,15th Jan 2018,https://srg.io,,
russia,,totum,,"Decentralized gaming blockchain, which will allow any player to earn in the gaming industry. Totum allows you to turn any internal logic of a browser, online or mobile game into a liquid crypto tool.",TMC,15th Dec 2017,31st Jan 2018,https://totum.in,Russia,https://totum.in/files/white-paper/white-paper-en-v5.pdf
russia,,truedonate,,"TrueDonate is a decentralized ecosystem, it allows social entrepreneurs, community groups, non-profit organizations and individuals to share social ideas, create projects and gather funds.",TDN,1st Dec 2017,15th Jan 2018,https://truedonate.io,,
russia,,vitavisor,,"The Vitavisor is a wearable computer in the form of glasses with a web camera, small projector for the eyes and person identifier. Its users are united in Vitavision net.",null,10th Jan 2018,31st Jan 2018,http://lifelogging.online,Russia,https://drive.google.com/file/d/0B9Shmth9n3mHT3VkdmdGaXpqV2c/view
russia,,wi-fi global,,"Wi-FI Global is the is a worldwide decentralized WiFi network in which any person can connect to the WiFi completely free of charge, just by watching the commercial, and the owners of the routers will receive revenue from displaying ads.",GFI,15th Dec 2017,15th Jan 2018,http://wi-fi.global,Russia,
singapore,,beuthereum,,"Beuthereum is an Bitcoin and Ethereum based platform where freelancers and clients connect remotely through smart contracts. On Beuthereum, clients post job opportunities and job seekers avail the same. Payments for a job offer are made in CL token once the rules set in the smart contracts are met.",null,18th Dec 2017,12th Jan 2018,http://www.beuthereum.com,Singapore,http://www.beuthereum.com/docs/Beuthereum_Whitepaper_v2_5.pdf
singapore,,b-mail,,"Blockchain E-mail Token – The token BMLT will be the only cryptocurrency used by participants, by means of it you will receive an award for advertising viewing, will be able to pay services of partners, to pay various entertaining services.The token of BMLT of the ERC20 standard on the basis of a blockchain of Ethereum will be an integrated part of Bmail network. Its main mission — to provide exchange of conditional value between participants of network.",BMLT,6th Jan 2018,26th Jan 2018,https://blockchainmailtoken.org,Singapore,https://blockchainmailtoken.org/uploads/s/o/l/c/olcryma7lfzr/file/GY2z5FYw.pdf
singapore,,chrysos,,"Aim of CHRYSOS is give investors financial freedom with security & trust of blockchain. We called it “Future of digital finance”. We are sure CHRYSOS will change entire digital finance industry in future.",CHR,27th Dec 2017,29th Jan 2018,https://www.chrysoscoin.com,Singapore,https://www.chrysoscoin.com/front/whitepaper-V2.0.pdf
singapore,,ezpos,10.45,"EZPOS is a business Point of Sales SaaS provider with 10,000 retailers using their systems in SE Asia and $ 1 billion annual transactions. We introduce a new crypto currency EZToken to power the marketing and loyalty platform for our retailer network.",EZT,1st Jan 2018,13th Jan 2018,https://ico.ezpos.io,,
singapore,,finix,,"Finixcoin is truly decentralized,Safe & Secure, autonomous platform for the community of crypto enthusiast who works to earn while holding their crypto assets intact. Just like Bitcoin, finix Coin is a decentralized peer to peer digital coin that is not controlled by any central institutions or governments. It is an open-source platform designed to provide multiple investment opportunities. finix coin is designed to be a digital currency that can be used to store value and to exchange with anyone in the world with extremely low fees and fast lightning speed transactions.",FNX,1st Jan 2018,10th Jan 2018,http://finixcoin.org,Singapore,https://finixcoin.org/images/Finix_White_Paper.pdf
singapore,,linkeye,1.6,"LinkEye is digital assets financial service platform based on credit. With the mission of building a credit society, LinkEye is committed to build the first open and shared credit system and financial service platform through blockchain technology to provide safe and convenient combined financial services to individuals and businesses around the world.",LET,10th Nov 2017,31st Jan 2018,https://www.linkeye.com/#,Singapore,https://www.linkeye.com/static/whitePaper/WhitePaperofLinkEye.pdf
singapore,,oneroot,,"Concept and applications based on the blockchain technology are disrupting and transforming the traditional economy and will eventually form a new comprehensive and efficient system. ONEROOT aims to make use of the immutability, transparency and traceability of blockchain while embracing values of decentralization and shared economy to build a network of value that better fits with the characteristics of distributed network and tokenization of assets. Upholding the ideals of sharing and co-operation, our team provides infrastructures for digital assets and co-builds an ecosystem in conformity with characteristics of decentralization, fastening this migration of value.",RNT,5th Dec 2017,4th Jan 2018,https://www.oneroot.io/en,,
singapore,,qlc chain,19,"A decentralized global Wi-Fi sharing network. Users can share their spare or idle WiFi and be rewarded with Qlink Token. A decentralized billing system to re-package mobile data and excessive data selling to whoever wants to buy. Especially useful for content distribution on mobile network. A decentralized Enterprises Telecom Service, sucn as SMS / voice / data services on Qlink. Build decentralized telecom infrastructure. Users can deploy Qlink BaseStation supporting LTE-U protocol and POW + POS consensus algorithm mining.",QLC,27th Dec 2017,27th Jan 2018,https://qlcchain.org,Singapore,https://qlink.mobi/qlink2/res/WhitePaper.pdf
singapore,,qlink,19,"A decentralized global Wi-Fi sharing network. Users can share their spare or idle WiFi and be rewarded with Qlink Token. A decentralized billing system to re-package mobile data and excessive data selling to whoever wants to buy. Especially useful for content distribution on mobile network. A decentralized Enterprises Telecom Service, sucn as SMS / voice / data services on Qlink. Build decentralized telecom infrastructure. Users can deploy Qlink BaseStation supporting LTE-U protocol and POW + POS consensus algorithm mining.",QLC,27th Dec 2017,27th Jan 2018,https://qlink.mobi,,
singapore,,socialx,1.916465,Just imagine: photo and videos app that will store your files decentrally and securely in a single platform; built-in license management will allow you to decide if you want to keep your photos private or if you want to sell photo rights to others in exchange for SOCX tokens. SocialX is a community-driven project developed with the user’s best interest at heart.,SOCX,15th Jan 2018,24th Jan 2018,https://socialx.network,,
singapore,,zpay network,,"As many 60% Zpay Network of the total supply will be our sales token to investors, you can buy Zpay Network token at the moment token sale process takes place, with it you will get the price which is much cheaper than when the Zpay Network token has entered some market exchange, you can buy instant token Zpay Network during token sale process takes place. therefore more than half of the funds from the sale of Zpay Network tokens we will allocate to the progress of the project, such as funds to do listing in some markets, and making wallet light version to android users and ios.",ZPN,1st Jan 2018,31st Jan 2018,https://www.zpay.network,,
slovenia,,origintrail,22.5,"OriginTrail enables seamless data sharing along any supply chain. The decentralized, blockchain-supported network protocol ensures trust, transparency, and security. It helps companies exchange relevant data seamlessly and in a secure way to build accountability, protect their brands and increase efficiencies.",TRAC,15th Jan 2018,17th Jan 2018,http://origin-trail.com/token-sale,,
slovenia,,popultrade,,"In PopulTrade you can create, join or invest in any kind of business. PT will bring the possibility to access investments to anyone who has an idea for a business. Owners of various companies will be able to invest by simply entering an investment request. Other people, not involved in commerce, who just have business ideas, will be able to get capital to fulfil them and turn them into real businesses through the PT groups.",PCP,11th Dec 2017,15th Jan 2018,http://popultrade.com,,
switzerland,,act,0.5,"Act supports the extent and capability of citizens to hold the state accountable and make it responsive to their needs. It is a next-generation organisation that aggregates funding from citizens targeting change and organises decision-making on an immutable blockchain.",ACT,18th Nov 2017,18th Jan 2018,https://daoact.org,Switzerland,https://daoact.org/whitepaper/
switzerland,,crowddrive,,"Have you ever dreamed of owning your own supercar? Then you are right! With CrowdDrive you can buy shares of your dream car and make money with it. We will rent, sell or lease the cars to our costumers and everytime we make profit with your car, you will get your share of the profit. With CrowdDrive you can own a part of a car an make money with it.",CAR,10th Dec 2017,10th Jan 2018,https://crowddrive.org,Switzerland,https://crowddrive.org/Whitepaper_CrowdDrive_en.pdf
switzerland,,envion,100.012279,"Envion has created the technology for the first truly mobile mining unit (MMU) that uses low-priced local energy to mine a broad spectrum of cryptocurrencies. By harvesting locally available clean energy right at the source, Envion can operate at a lower cost than competitors and at the same time reduce the CO2 footprint of the blockchain industry. Envion aims at decentralizing the highly-concentrated mining market and at bringing back control of the market to the users. Hence, profits generated by MMUs are 100% beneficial to token holders. Distribution of profit dividends will occur on a weekly basis: 75% of profits will be emitted, while 25% will be used to reinvest directly in MMUs, in order to guarantee exponentially growing profits to the envion community.",EVN,15th Dec 2017,14th Jan 2018,https://www.envion.org/en,Switzerland,https://www.envion.org/en/download/envion_whitepaper.pdf
switzerland,,green list standard,,"The International Union for Conservation of Nature (IUCN) intends to embark on a new global project: the “IUCN Green List”, a blockchain-enabled certification process which will improve the performance and success of protected and conserved areas across the globe. The IUCN Green List Standard will be adopted by many different countries and IUCN will work locally in each to track progress, ensure and oversee compliance with these new, global criteria for nature conservation success. The IUCN Green List programme provides a more standardized way for independent assessment of the performance of protected and conserved areas and to fairly distribute costs for their evaluation. Assurance for the credibility of the programme will be supported by mapping the Green List process on the blockchain, creating an Ethereum based IUCN ‘Green List Standard’ Token (GLS) which can then be used to run smart contracts for Green List candidate nature areas.",GLS,1st Dec 2017,31st Jan 2018,https://gls.porini.foundation/en,Switzerland,https://gls.porini.foundation/wp-content/uploads/2017/10/whitepaper_v1.1.2.pdf
switzerland,,jibrel network,30.0,"Jibrel provides traditional financial assets, such as currencies, commodities and equities, as standard ERC20 tokens on the Ethereum blockchain.",JNT,27th Nov 2017,1st Jan 2018,https://jibrel.network,Switzerland,https://github.com/Yazan24/jibrelweb/raw/gh-pages/whitepaper.pdf
switzerland,,lamden,10.0,"Lamden’s TAU token facilitates interoperability and value exchange between established cryptocurrencies and blockchain applications made with the Lamden developer suite. Lamden’s developer suite is designed to streamline the production of enterprise grade software and commercialize the concepts found in the blockchain space.",TAU,1st Dec 2017,3rd Jan 2018,https://lamden.io,Switzerland,https://daks2k3a4ib2z.cloudfront.net/599f63af83acb10001bd4583/59d69f806fbb6f000123dbce_lamden-white-paper.pdf
switzerland,,swissborg,51.0,"The SwissBorg project aim to revolutionize wealth management solutions with a community centric approach powered by Ethereum.",CHSB,7th Dec 2017,10th Jan 2018,https://swissborg.com/en,Switzerland,https://drive.google.com/file/d/0BwQ5Ud-ApHvJbkQ0aXVJLVVlUk0/view
switzerland,,trade.io,31.0,"We use peer-to-peer platforms to support the trading of a wide range of assets, and will be launching our own cryptocurrency, the Trade Token, which you can now acquire via PRE-ICO. “A whole ecosystem of banks, advisors, markets, and record keepers are extracting enormous fees from both investors and companies. On top of the inefficiencies created by high fees and low liquidity, existing trading platforms lack transparency, they have no third party verification and often suffer from conflicts of interest.” Be the leading platform for trading multiple financial assets based on blockchain technology Be the leading exchange for traditional companies to raise funds from crypto communities Be the most cost-effective platform to facilitate investment banking services with reduced advisory expenses Be the biggest trading liquidity pool comprised of TradeToken holders for the benefit of TradeToken holders Have TradeTokens (the platform’s built-in currency) be among the top 5 crypto-asset based on market cap.",TIO,7th Dec 2017,4th Jan 2018,https://trade.io,Switzerland,https://trade.io/whitepaper/EN.pdf
switzerland,,x8 project,4.382363,"X8 Project developed two Ether Tokens: X8Currency (X8C) that is fully backed with 8 fiat (cash) currencies + gold and X8X Utility Token, that is used as a key to issuing and exchange process of X8C with 0% fee at a fair value. Cash & gold assets, used for backing of X8Currency are activelly managed by AI propriety software, that was tested and approved. X8X Utility Token is offered on Whitelist pre-sale and will enable early contributors to obtain their own X8Currency with no additional costs at the issuer, a Swiss based and legislation complient company X8 Capital AG. X8Currency is not backed with only one fiat currency, but uses a combination of 8 fiat currency baskets and gold. It is stable and exchangeable directly at the issuer, offering distributed exchanges a suitable solution for fiat exit point. X8X is a pure utility token, a key to access the X8Currency exchange services. Dual Token Model separates the value preservance role of X8Currency and utility role of X8X.",X8X,15th Jan 2018,24th Jan 2018,https://x8currency.com,Switzerland,https://x8currency.com/wp-content/uploads/X8-Project-TGE-Whitepaper.pdf
UK,,betboxai,4.247643,"BetBox is a collective intelligence method for gambling on sports, aimed at providing precise evaluation of games outcomes probability. This method learns from the collective intelligence provided by online bookmakers in order to bet against the weakest predictor. Moreover, thanks to the Kelly criterion, it optimizes the bets distribution over multiple online bookmakers to maximize the margin of win and to minimize the risk of loss. This whitepaper is aimed at introducing BetBox by means of validation results achieved for some case studies.",BETX,5th Dec 2017,16th Jan 2018,http://betbox.ai,UK,https://betbox.ai/BetBoxBizWhitepaper.pdf
UK,,crowdholding,2.0,"Crowdholding.com is building a platform that connects startups with the crowd by leveraging the Blockchain technology. Startups have ways to co-create their products with early adopters, get help from experts, or even get crowdfunded. In exchange, startups will redistribute part of their future revenue to the crowd through YUP tokens and our fair revenue-distribution system. Our ultimate vision is to create a decentralized open-innovation platform to help early-stage products, from both small and bigger organizations, being co-created with their users.",YUP,1st Nov 2017,11th Jan 2018,https://crowdholding.com,UK,https://ico.crowdholding.com/docs/crowdholding_whitepaper.pdf
UK,,dadi,28.75,"DADI is a global, decentralized cloud services platform, offering compute power, database storage, content delivery and other functionality to help businesses scale and grow. Unlike existing centralized cloud services, DADI implements a fog computing structure - a decentralized pool of devices, all of which are connected to the Internet.",DADI,29th Jan 2018,29th Jan 2018,https://dadi.cloud,UK,https://dadi.cloud/public/files/dadi.white-paper.pdf
UK,,femaletoken,,"The first ever female cared token. It aims to help all real problems to be paid attention. The main purpose of token sale is a support for our sisters in Feminist Ideas, Beliefs, Movements! After bonus token distribution our team will prepare a list of projects that support our ideas and are looking for a donations. All collected funds will be transferred to donations.",FEM,1st Jan 2018,31st Jan 2018,https://www.femaletoken.org,UK,
UK,,gamex,,"GameX is a jack-of-all-trades type video game platform that is powered by blockchain technology. GX token is used to fuel GameX's ecosystem to buy, sell, trade video games, support indie developers and rent hash rates for GPU-based mining. As an addition to it's three main projects, GameX also has numerous side projects and sections like GX Raffle Store, GX Playground, and GX Faucet.",GX,9th Jan 2018,27th Jan 2018,https://gamex.co.in,UK,https://gamex.co.in/gxfiles/GameX%20(GX)%20Whitepaper.pdf
UK,,ititaniumcoin,3.0,"Ititanium Coin is an open source, peer-to-peer, community driven decentralized cryptocurrency that allow people to store and invest their wealth in a non-government controlled currency, and even earn a substantial interest on investment. This means anyone holding Ititanium Coin in their wallet will receive interest on their balance in return for helping maintain security of the network.",ITC,15th Dec 2017,31st Jan 2018,http://ititaniumcoin.com,UK,https://ititaniumcoin.com/ititaniumwhitepaper.pdf
UK,,modultrade,12.200055,"A smart-contract open ecosystem providing small businesses access to global trade by using a crypto token for payment or borrowing.",MTRC,28th Nov 2017,30th Jan 2018,https://modultrade.io,UK,https://en.modultrade.io/ModulTrade_White_Paper.pdf?v1
UK,,novex,,"Novex is a decentralized Open-Source Community Payment Solution. What does Novex exactly bring to the market? Well, with Novex we want to make cryptocurrencies easier, without taking away the beauty of it. Complex yet simple. We want to make Novex a general coin that will take its place at the top amongst the best.",NEX,1st Jan 2018,28th Jan 2018,https://www.novex.io,UK,https://www.novex.io/Novexwhitepaper.pdf
UK,,telex ai,0.25,"TeleX AI is a chatbot powered by artificial intelligence, designed to provide cryptocurrency-related services through an instant messaging application interface.",TLX,22nd Dec 2017,2nd Jan 2018,https://telexai.com,UK,https://telexai.com/docs/TeleX_AI_wp.pdf
UK,,vimarket,,"A 3D marketplace that allows users to create and share virtual reality (VR) experiences, ViMarket promises to bring about a much-needed breakthrough in the global e-commerce ecosystem. The VR technology utilized by ViMarket is utilized in online games to offer unprecedented confidence and value to the shoppers while making a purchase from any of their internet connected devices. With its proprietary editor, ViMarket allows users to create interactive, photorealistic VR simulations regardless of their professional experience or training. At present, the primary areas of focus for ViMarket are the real-estate and interior decoration sectors. However, very soon, it is expected to include fashion, automotive and ultimately all e-commerce verticals.",VIT,7th Jan 2018,31st Jan 2018,https://vimarket.io,UK,https://vimarket.io/data/ViMarket-Whitepaper.pdf
