cat1,cat2,name,raised,desc,ticker,start,end,www,,
Cryptocurrency,,tradeone,3.0,"TradeOne is a copytrading platform for crypto industry. The platform has a chance to become an important element of global cryptocurrency infrastructure connecting investors with traders. Any investor can find a pro trader on the platform and automatically follow his/her trades. Investor's funds always stay on investor's crypto wallet at a reputable exchange supported by the paltform. Track record of traders is stored on a blockhain so that investors can rely on it.",BITT,15th Sep 2018,15th Nov 2018,http://tradeone.io,UK,https://whitepaper.tradeone.io/eng/pdf/whitepaper.pdf
Cryptocurrency,,triforce tokens,0.75,"TriForce Tokens is creating a unique games publishing framework enhanced by distributed ledger technology. Our technology gives game studios and game publishers new revenue models, lower player attrition rate, and creates a new gaming experience for players.",FORCE,8th Oct 2018,11th Nov 2018,https://triforcetokens.io,UK,https://triforcetokens.io/resources/general-whitepaper-v2.1.pdf
Cryptocurrency,,tripago,7.77204,"Tripago is an upcoming decentralized travel platform targeting trillion dollar travel industry, built on top of the Ethereum blockchain technology to revolutionize the travel industry with its one stop solution to all travel needs across the globe like “one sim one world”, “easy and free wifi”, real time booking, trip organiser, International traveller’s card for getting access to unlimited premium services such as Best airlines, airport lounges, hotels, restaurant, spa, bars and disc at a discounted price seamlessly and many more as the preferred Tripago customer.",TPG Token,18th May 2018,15th Jul 2018,https://www.tripagotravel.io,UK,https://www.tripago.io/whitepaper/?lang=en
Cryptocurrency,,v-coins,,"V-Coins is a hybrid cryptocurrency based on real values. For each mined V-Coin (emitted from the mint wallet or “mined” by end users), 80 percent of the initial selling price is kept in the value basket. The value basket is the feature that distinguishes V-Coins from other cryptocurrencies, as well as from modern fiat currencies as they have diverged from the path where the government issued paper notes were defended by reserves of physical goods. The value basket consists mostly of precious metals, as their supply is limited and they have real value in use.",VCS,15th Nov 2017,15th Dec 2017,http://v-coins-ico.com,UK,https://v-coins-ico.com/wp-content/uploads/2017/11/whitepaper-vcs-ico.pdf
Cryptocurrency,,vita,,"VITA is the worlds first Smart Mortgage provider with revolutionary, forward thinking, dynamic and simplistic underwriting processes for first time buyers buying a home. Vita is breaking the mould of your standard high street mortgage lenders. Our radical approach will be smashing all the traditional archaic approaches used by traditional mortgage lending and home ownership and changing them in a way to make the world look at our approach and wonder why this has never been thought of before. This radical reform is long overdue.",Vita,1st Sep 2019,30th Nov 2019,https://www.lifevita.io,UK,https://www.lifevita.io/VWP.pdf
Cryptocurrency,,vrbtc,,"VR3000 Games is a token-based VR gaming platform, allowing users to play online battle games for spendable, tradable tokens. Through our VR3 Debit Card you can spend your tokens as money at any location that accepts VISA and redeem them as cash at any VISA-enabled ATM. VR 3000 Games is the first to combine games and digital, spendable tokens with our custom debit card. VRBTC WILL BE LISTED ON LEGAL EXCHANGES ONLY, and those will include the BitShares Exchange, Orange Tulip - a new Dutch Exchange - and the STOKENS Exchange, they are all SEC & CFTC compliant exchanges. VRBTC tokens will be available for $0.025 per token and early token buyers shall receive a 25% bonus for early adopters. This may be one of the most exciting initial coin offerings of 2017. VRBTC will also be available for cash via Neosurf vouchers at 150,000 stores globally.",VRBTC,14th Nov 2017,17th Nov 2017,https://www.vr3000games.io,UK,https://www.vr3000games.io/about/whitepaper/
Cryptocurrency,,xera,,"The XERA exchange is going to transform the way cryptocurrencies are traded, offering traders and investors a seamlessly integrated solution for their cryptocurrency investing.",XERA,5th Nov 2018,31st Dec 2018,https://xera.tech,UK,https://xera.tech/whitepaper
Cryptocurrency,,zloadr,,"Zloadr is a viral news and media publishing platform that amplifies news worthy content with the help of influencers and bounty hunters.",ZDR,30th Sep 2017,31st Oct 2017,http://www.zloadr.com,UK,https://zloadr.com/whitepaper/whitepaper-en.pdf
Cryptocurrency,,znaq,,"ZNAQ is the first crypto index traded as a token. ZNAQ Index reflects cryptocurrency market capitalization. It gives you possibility to invest in the entire cryptocurrency market with only one token. ZNAQ Exchange – An official exchange platform for trading ZNAQ Tokens. It supports 20 different currencies and provides users with a safe and easy way to trade. ZNAQ Cryptex - allows to trade different cryptocurrency pairs, indices and other trading products in the form of a Futures Contract with a leverage of up to 100x. ZNAQ Analytics - provides technical analysis, forecasts and reports, community discussion rooms and a unique platform for assembling and analyzing multi-currency portfolios.",ZNAQ,1st Oct 2018,31st Oct 2018,https://znaq.org,UK,https://znaq.org/whitepaper
Education,,aigcoin,,"Artificial intelligence (AI) is rapidly emerging as a transformative technology. Yet there are constraints holding back the development and distribution of AI. Primarily, there is a massive shortage of AI developers and as we move into an AI-driven future, the demand for these skills will only increase. Coding for AI requires a level of technological expertise and complexity that demands a highly specialised skill set. Our competitive bot vs bot platform objectively identifies AI expertise and makes it available to all organizations, irrespective of size or location. We will connect employers and users of AI services to proven AI expertise and algorithms from around the world. By drawing in and educating the next generation of AI developers, we actively grow the talent pool. Our mission is to be the number one global resource for AI outsourcing and recruitment.",AIGC,2nd May 2018,11th Jul 2018,http://tokensale.aigaming.com,UK,https://tokensale.aigaming.com/wp-content/uploads/2018/04/AIGCWhitePaper.pdf
Education,,liveedu,10.0,"Welcome to the LiveEdu ICO, the world’s first education ICO. Our mission is to be the place on the web for project-based learning. LiveEdu is building the world's largest project-based learning library, starting with the seven topics programming, game development, data science, design, VR & AR, AI and cryptocurrencies.",EDU,15th Jan 2018,10th Feb 2018,https://tokensale.liveedu.tv,UK,https://tokensale.liveedu.tv/static/docs/LiveEdu-white-paper.pdf
Electronics,,gbpt,,"Internet shopping has become more and more popular nowadays, however, a lot of consumers are still reluctant to purchase online due to some perceived risks. The purpose of this White Paper is to introduce internet shopping, with aims to analyze the problems and give the corresponding solutions to ensure e-commerce growth with full Privacy and Security. In order to give a concrete picture, In the White Paper, we will also illustrate measures which GBPT Token will undertake in the near future and making the online shopping experience more secure, private and easy on our Decentralized e-commerce Online Store using the Blockchain Technology.",GBPT,15th Dec 2018,15th Mar 2019,https://gbptoken.org,UK,https://gbptoken.org/Download/Whitepaper.pdf
Energy,,renbdo,27.351872,"Renewable Energy Network Based on Decentralized Organization is an upcoming cryptocurrency start-up venture that aims to set up wind farms for the production of green energy. The primary objective of this project is to collect adequate funds for the installation of up to 52 wind turbines through an Initial Coin Offering (ICO). The shares of the company will be divided on the basis of the number of coins that are purchased during the ICO. This project is the brainchild of Eco Smart Energies Ltd, an organization founded in 2015 by a group of industry specialists. Prior to the launch of the RENBDO platform, they were engaged in production and distribution of electricity.",Renewable Energy Token / RET,3rd Aug 2019,25th Sep 2019,https://www.renbdo.io,UK,https://www.renbdo.io/whitepapers/
Entertainment,,7ype,0.240872,"7ype is a unique, forward thinking and innovative way for feature films to be financed by supporters and fans, which blends the best benefits of crowdfunding donations and avoids the pitfalls of film “investing”, whilst allowing supporters to share in the success of the films.",7ype,17th Jul 2017,7th Oct 2017,http://www.7ype.com,UK,https://www.7ype.com/7ype%20ICO%20-%200_1%20Simplified%20White%20Paper.pdf
Entertainment,,bestmeta,,"BestMeta will allow professional esports gamers to create their own digital token for fans to purchase in exchange for merchandise, exclusive offers and involvement in their projects via smart contracts.",BMT Token,23rd Apr 2018,31st Aug 2018,https://www.bestmeta.gg,UK,https://www.bestmeta.gg/wp-content/uploads/2018/01/Whitepaper.pdf
Entertainment,,bolt,9.0,"Bolt was founded in 2017 to give underbanked/unbanked users in emerging markets (the next 6 billion) access to truthful, curated and aggregated digital information and entertainment - mobile only, data bandwidth friendly. Existing payment gateways for the underbanked/unbanked in emerging markets are not deployed for global scalability, or business-friendly for digital services which try to bill through them. BOLT is an existing, mobile focused video content platform centred on delivering live (e.g. Live TV, Live Sports) and Trendy video highlights (5min in duration per clip) to emerging markets that are constrained by bandwidth. Today, we have users streaming our service on web and Android (iOS releasing soon). We are currently live in Malaysia, Indonesia, Bangladesh and Kenya via telcos and globally via Google Play and Fortumo. The BOLT Team is motivated by a single mission - to move communities and build economies, aided by the power of an immutable, decentralised network for the emerging markets.",BOLT,18th Sep 2018,22nd Sep 2018,https://www.bolt-token.global,UK,https://www.slideshare.net/secret/BFGrVsSUUcQa2Y
Entertainment,,cryptonia poker,7.823333,"Cryptonia Poker brings together the thrill of poker with the transparency and value of cryptocurrency in an online poker room that is based on blockchain technology. You can now use Cryptonia, your own poker cryptocurrency, to play poker online in a flexible manner. Cryptonia Poker’s online poker room can be accessed worldwide. You can join a poker room from anywhere, and play with your tokens, while being sure of fairness in the game and transparency and safety of your funds. The blockchain technology powering our cryptocurrency will help you make easy transactions from anywhere in the world. It ensures that the data about all the transactions is decentralised to ensure complete transparency in all transactions.",CPC Token,1st May 2018,1st Jun 2018,https://www.cryptonia.poker,UK,https://cryptonia.poker/public/content/Cryptonia_White_Paper.pdf
Entertainment,,luxure global citizen,,"Luxure Global Citizen is an unrivalled global rewards programme connecting some of the world's largest and luxurious brands with clients offering 5% Cash Reward as opposed to rewards points. Luxure Global Citizen saw the Cryptocurrency as something that would be complementary to its core business in two ways: Accepting the digital currency as form of payment against luxury goods & products and offering valued members a 5% reward in the Luxure Global Citizen digital currency. Holders of the LGC-Coin will store it in their offline cold wallet as this protects from security breaches that most hot wallet exchanges can suffer from. You can also request the coins be allocated to a wallet that you already have if you prefer. Anyone who holds LGC-Coins will receive membership for Luxure Global Citizen, along with all the benefits associated with the membership. You can use the LGC-Coin to pay for special orders made on the application once it is released. The LGC-Coin is the first UK crypto exchange that is powered by LGC and the first cryptocurrency in the world for “luxury, plant, and agriculture markets.”",LGC,23rd May 2018,24th Jun 2018,http://www.luxureglobalcitizen.com,UK,https://www.luxureglobalcitizen.com/img/LGC_Coin_whitepaper_v8.6.4.pdf
Entertainment,,misscoin,0.311,"First international beauty contest fully implemented on blockchain and organized in compliance with the industry’s most demanding standards. The innovative blockchain technology will ensure full transparency of the voting process creating a completely unbiased ecosystem for all the parties involved - investors, voters, and participants. Neither crafty admins nor advanced users will be able to spin the votes. The prejudiced jury members will be hog-tied as well.",MISC,9th Dec 2017,7th May 2018,https://misscoin.io,UK,https://misscoin.io/MISSCOIN.pdf
Entertainment,,proncoin,6.9,"Our main goal is to decentralize online adult industry and give power back to the people! With over 17 years of experience in adult online industry, we're changing the way adult community works. Until now, our idea was almost immposible to integrate into online audlt industry. But with new technologies like blockchain and crypto currencies, we're changing the game! We invite you to read our whitepaper and be at the begining of new era in online adult industry!",PRON,1st Jan 2018,21st Mar 2018,https://proncoin.io,UK,https://proncoin.io/WP.pdf
Entertainment,,reality clash,2.533927,"Reality Clash will be the most comprehensive and advanced social augmented reality combat game in the market, backed by the Etherum Blockchain. The team behind Reality Clash have worked in games for decades and been involved in many hit titles from Activison, Disney, UbiSoft and Microsoft. A working playable demo has already been developed. Following the Token Sale the funding will be used to develop the game to an MVP (minimal viable product) and a soft launch in Q3 2018",RCC,29th Aug 2017,29th Sep 2017,http://reality-clash.com,UK,https://reality-clash.com/wp-content/uploads/materials/RealityClash-whitepaper.pdf
Entertainment,,skara,3.476357,"SKARA is a new entertainment universe that includes a multiplayer competitive eSports platform, narrative role playing (RPG) games and mobile apps in a rich fantasy world described in a series of novels to be published January 2018. We propose embedding blockchain at the heart of the SKARA ecosystem, in order to decentralize the benefits of participating in the games, both casually and competitively. Connecting the rewards for participating in the SKARA community to the larger community is a huge benefit to everyone. We believe this is the future for gaming.",SKRT,8th Feb 2018,23rd Feb 2018,https://www.skaratoken.com,UK,https://docs.wixstatic.com/ugd/e0e429_76642dd0ed3c48008df86c1e3839419d.pdf
Entertainment,,stubba,,"Stubba is the worlds first truly ‘commission-free’ event ticketing platform that eliminates both merchant fees for the event holders and tickets fees for the consumers.",STUB,30th Jan 2018,28th Feb 2018,https://ico.stubba.com,UK,
Entertainment,,tokenaire,,"Receive your own Personalized Tokens. Share them with your followers based on their importance to you, to reward them, or sell them on our Marketplace. We offer easy means to find and contact your biggest fans. We offer a Poll-Platform for you and your token holders, where each vote is weighted by the amount of the voter's token-holdings. This means people most important to you have a bigger say in the outcome of the poll. Store text, images and even videos immutably and irreversibly directly on the Blockchain and linked to your Personalized Tokens. Unlike solutions like STORJ which only store the file-hash on-chain while storing the actual data off-chain, we store the entire file on-chain. ~400x cheaper than on Ethereum.",AIRE,1st Oct 2018,31st Oct 2018,https://www.tokenaire.club,UK,https://www.tokenaire.club/assets/pdf/tokenaire-whitepaper.pdf
Entertainment,,uhive,,"UHive is an innovative social network that introduces an entirely new experience for users, and a never-before-seen economy for digital assets with a new innovative and proven business model - Innovative new social experience (patents pending) - Built-in digital assets : UHive has created an integrated digital economy within the social network, by incorporating a revenue share model with its users - Early-access (beta) app released, exciting user feedback - 30,000+ spaces bought - Grey World where users can be totally anonymous - Strong Team : A proven track record of deep technology and business knowledge.",HVE,30th Jan 2019,19th Aug 2019,https://www.uhive.com,UK,https://cdn.uhive.com/wp-content/uploads/2019/04/UHive_Whitepaper.pdf
Health,,canabio,,"Canabio is a registered trademark, manufactured on the basis of the highest quality, natural produced, organic cannabinoid oil. This is the main substance of magistral medicine Canabio TM produced with carefully selected recipe which patented. The fact is that different types of cannabis contain higher or lower levels of cannabinoids, whose task is to activate membrane receptors.",CNB,1st Jan 2018,15th Dec 2018,https://canabio.net/tokenSale,UK,https://canabio.net/tokenSale/pdf/WP.pdf
Health,,carna life,,"MedApp UK Ltd is an official provider and distributor of MedApp SA technology called Analytical telemedicine system CarnaLife. Medapp UK Ltd is also the official entity involved in the preparation and execution of the ICO project.",CLC,15th Feb 2019,14th Apr 2019,https://carnalife.io/en,UK,https://carnalife.io/documents/CarnaLife%20Whitepaper%20v1.6.pdf
Health,,cosmecoin,,"iConsult Software Limited has developed an ERC20 token which will run on the Ethereum blockchain for use within the cosmetic and aesthetic medical beauty sector. The token will be used as a means to connect patients and consumers with trusted partners, recording the process, protecting all parties and rewarding best practice and engagement with a Cosmecoin (COSX) token. Connect – Record – Protect – Reward. Cosmecoin (COSX) are reward based tokens which utilise smart contracts to reward patients/consumers and practitioners by providing a token which can be traded for products and/or treatments through our network of partners and brands thereby also encouraging customer loyalty to those participating partners and brands.",COSX,10th May 2018,10th Nov 2018,https://www.cosmecoin.io,UK,www.cosmecoin.io/whitepaper
Health,,curaizon,,"CuraServe™ is a complete healthcare ecosystem that improves drug adherence and brings game-changing benefits to patients and healthcare providers. We use a series of outreach tools and messages, supported by predictive modeling and behavioral analytics, to increase the rate of drug adherence. As our CuraServe™ solution helps patients, it’s also generating a vast amount of patient data. That data is then anonymized and made available through CuraData™. The only way that pharmaceutical companies, academics and researchers can access this data by purchasing CuraTokens™.",CTKN,31st Aug 2018,1st Dec 2018,https://curatoken.curaizon.com,UK,https://curatoken.curaizon.com/White_paper.pdf
Health,,lancor scientific,20.0,"Lancor Blockchain Platform (LBP) is a blockchain based ecosystem designed with the vision to make cancer screening available for everyone everywhere at a cost all can afford. Our world class team has come together to execute this grand but achievable goal. We are bringing a patented technology, based on Opto-magnetic Imaging Spectroscopy (OMIS), to market. This uses light to detect cancer at the molecular level and can identify pre-cancer in less than 30 seconds. Using our sister company Tumour Trace's CE marked multi cancer detection devices, combined with the Lancor Cancer Screening Platform, we can quickly make cancer screening available for everyone everywhere for around $10 per test. The Medici Token will power and validate each of the cancer screening tests. The price of the cancer tests will be fixed, and demand for Medici Tokens will increase dramatically as the Lancor CSP is launched later this year and testing begins. We are currently building the alpha version of the platform now with our technical and integration partner Parker Fitzgerald (http://parker-fitzgerald.com/) here in London.",MEDICI,13th Mar 2019,12th May 2019,https://www.lancorscientific.io,UK,https://api.lancorscientific.io/static/uploads/whitepaper/whitepaper-1538650791713.pdf
Health,,longevity united,,"Eterly is the world’s first application and platform designed and built by longevity experts, to promote health and fitness, anti-aging, and personalised health diagnostics. Our front-facing app integrates seamlessly with fitness trackers including Fitbit and Apple Watch, to collect and store users health and fitness data, and to interact with the user via an AI-driven intelligent chatbot, which acts as a virtual personal trainer. Behind our app sits a platform, built using the blockchain, which houses the Esterly ecosystem and is fueled by its own token - Longevity Token (LTY). Users will be able to upload and store their health and fitness data privately, share their data with third parties at their discretion, “mine” LTY tokens by completing fitness and health-related tasks, that unlock additional products and services, distributed via a curated Open Marketplace, and interact with other users.",LTY,1st Jul 2018,31st Jul 2018,https://longevitytoken.com,UK,https://drive.google.com/file/d/1uzmm_Gd4V6XFc0-vjk9x5zH4_EbVR6Zb/view
Health,,mahra,,"Mahra offers innovative blockchain based solutions to tackle health care’s critical challenges. It is an initiative to bring widespread transparency and efficiency, has evolved into a full-scale ecosystem to revolutionize the health care services sector. The blockchain will do to health care what the internet did to the media; streamline it and create a more competitive environment, producing quality healthcare services which operate at the highest level of efficiency.",MHRA,12th Apr 2018,2nd Jun 2018,http://mahra.io,UK,https://www.mahra.io/Content/MHARA_WHITEPAPER.pdf
Health,,medicalchain,24.0,"Medicalchain is a decentralized platform that enables secure, fast and transparent exchange and usage of medical data. We introduce utilization of blockchain technology to store patient health records and maintain a single version of the patient’s true data. Medicalchain will enable different healthcare agents such as doctors, hospitals, laboratories, pharmacists and insurers to request permission to access and interact with medical records. Each interaction is auditable, transparent, and secure, and will be recorded as a transaction on Medicalchain’s distributed ledger. Moreover, no privacy is lost in this process; Medicalchain is built on the permission based Hyperledger Fabric architecture which allows varying access levels; patients control who can view their records, how much they see and for what length of time. Medicalchain is dedicated to empowering patients, improving outcomes, and building healthcare infrastructure for the future.",MedToken,1st Feb 2018,1st Feb 2018,https://medicalchain.com/en,UK,https://medicalchain.com/Medicalchain-Whitepaper-EN.pdf
Health,,mediconnect,0.846984,"MediConnect is the only blockchain solution intended to revolutionize the use of medication in the UK. It will prevent the over-prescribing to patients of medication from multiple pharmacies, reduce addiction, provide traceability of drugs from manufacturers, wholesalers, prescribers and pharmacies all the way through to patients. This will enable the removal of false medicines and the easy recall of drugs within the Pharma system. The Safety Net for Patients, Prescribers, Pharmacies and Drug Manufacturers: With all the regulatory bodies within the Pharmacy sector recognizing and concerned about the growing issue of over-prescribing of prescription medication online, MediConnect can offer a solution to this growing problem almost immediately. Prescribers & pharmacies using MediConnect will have the confidence that by using our blockchain solution, the misuse and over-prescribing of prescription medication to potential addicts – who would normally shop around online for medication – will be eliminated. Patients will be given the assurance that the medication they are being prescribed is genuine and from a licensed manufacturer, prescriber and pharmacy that is using a gold-standard solution to help improve their own duty of care.",MEDI,20th Feb 2019,30th Sep 2019,https://mediconnect.io,UK,https://mediconnect.io/wp-content/uploads/2019/MediConnect-Whitepaper.pdf
Health,,mediex,6.310741,"Mediex aims to become the leading digital solution for Medical Instrument development Industry. To achieve this, we're building an advanced ecosystem that combines manufacturing with, clinics, hospitals, Marketplaces, etc. Mediex is developed to support medical instrument manufacturers. Its use allows patient data to be decentralized and freely accessed at scale.",MDX,16th Jan 2018,26th Aug 2018,https://www.mediex.co,UK,
Health,,trufield,,"Trufield project aims to create an innovative electronic medical records system for people living in poor countries. In many developing countries, medical records are still kept on paper forms. Paper-based medical record keeping is slow, inefficient, time-consuming and simply inadequate to meet patient needs today. Trufield aims improve healthcare by creating an electronic medical records platform for everyone. Good medical record keeping is essential to assuring quality health care. Trufield aims to create a big data revolution to foster better healthcare using blockchain technology to solve real-world problems. The Trufield platform will have a patient-centered approach to storing medical data. This will enable patients to act appropriately when granted access to their own health records. Trufield decentralized application will improve the coordination and continuity of care, reduce errors in information transfer, provide decision-making support for health providers, boost staff accountability, improve legibility of clinical notes and achieve more accurate statistics.",TRUF,31st Jul 2018,25th Sep 2018,https://trufield.com,UK,https://trufield.com/white_paper_trufield_3.pdf
Health,,zealeum,,"The Zealeum community is powered by user-generated & controlled health and wellness data that enables the exchange of value and data through the introduction of the Zeal Token. The Zealeum platform will fuel the health and wellness industry through its rewards-based ecosystem where users earn token rewards for healthy lifestyle choices, but most of all use the tokens to purchase a wide variety of health-enhancing products and services. As the number of people looking for ways to improve their overall health increases, so does the need to empower them through emerging technologies. Through blockchain technology, users can earn real value, as digital tokens enable the monetization of their healthy lifestyle. The Zealeum token is an ERC20 utility token built on the Ethereum blockchain that incentivizes and monetizes healthy living, allowing users to earn tokens for their health data and healthy lifestyle choices. The Zealeum digital wellness wallet is the gateway to the ecosystem. It allows its users to create their own personal profile, input and track their health and wellness data and connect it to their favourite fitness and health tracking apps.",ZEAL,12th Apr 2018,1st Sep 2018,https://zealeum.life,UK,https://zealeum.life/wp-content/uploads/2018/04/zealeum_white_paper_apr8.pdf
Infrastructure,,4new,42.1,"4NEW is the world’s first eco-friendly, tangible, waste to energy power plant entirely integrated on the blockchain network and dedicated to crypto-mining. We collect the waste, process it through a high pressured combustion chamber generating free energy and organic byproducts. We apply this free energy to an onsite crypto-mining farm resolving the achilles heel of cryptocurrencies; voracious energy consumption met with free energy production. We are producers of energy, NOT an energy exchange platform.",FRNC,1st Jun 2018,10th Aug 2018,https://www.4new.io,UK,https://4new.io/wp-content/uploads/2018/02/4NEW-WhitePaper.pdf
Infrastructure,,decentralized id,1.97823,"Decentralized ID (or DID) is a software schema and a Foundation geared towards protecting your ID on the Blockchain. DID puts your ID in your control by Decentralizing it. As of its launch in September 2017, DID comes with a working software schema based on mobile wallets and the Ethereum Network to show how ID verification can be performed on a Blockchain. DID also provides a draft proposal for how to achieve this and recommends starting a foundation to oversee how ID is being used/transferred in a Crypto-world. The project is working closely with a Government department to conduct a pilot study of putting National ID cards on the Blockchain.",DID,4th Jan 2018,4th Mar 2018,https://decentralized.id,UK,https://decentralized.id/docs/DID-whitepaper.pdf
Infrastructure,,market maker technology,,"The infrastructure project Market Maker Technology aims to support the liquidity of the main blockchain cryptocurrencies. The market is an integral part of the life of society. Its evolution began with the exchange of goods and went through a long history from the appearance of cash to complex derivatives. With each turn of the evolution of the market, more and more new products appeared. Demand spawned a supply, and often greatly exceeded it. In order to satisfy the need for the goods of all interested buyers, the market has formed professional participants, including the market makers. The main task of the market maker, at your own risk, is to satisfy the needs of all sellers and buyers of a particular asset. The market maker undertakes to buy and sell a certain amount of assets in a certain period of time before the issuer of the asset or the exchange. This obligation allows you to keep the price from panic falling and a sharp rise. For example, if a seller has a token and he cannot sell it at the current price, then in a panic he begins to greatly underestimate the cost and thereby unreasonably moves the price of the token down. The market maker in this example is obliged to buy a token at market value and thus keep the price of cryptocurrency at a fundamentally sound level. At first glance it may seem that the market maker pinches the price in a vise exposing large lots to buy and sell. In fact, the MM is closely monitoring the demand for tokens and moving behind the market, without interfering with its development. The price exhibited by the MM is weighted and fundamental. The cryptocurrency market is experiencing many simultaneous stresses that prevent it from stabilizing and concentrating on its capitalization. Some stresses are created by young ICO projects, some by speculators with large deposits, but most of the stresses are generated by the inexperience of the holders of the tokens and, as a result, by their fear. Market Maker Technology has set itself the primary goal in reducing the fears of crypto enthusiasts and shaping a stable future cryptocurrency market.",MMT token,9th Sep 2019,24th Oct 2019,https://mmtech.io,UK,https://drive.google.com/file/d/1oixkCq9C_017fOd9svgbS5bKunFWOBti/view
Infrastructure,,skyway,,"Sky Way is an elevated transport system, in which the movement is organized on rails stretched between the supports. The speed of the rolling stock can reach 500 km/h, and its movement is controlled automatically.",SWAY,10th Jul 2017,10th Aug 2017,https://github.com/colm,UK,https://skywayico.com/public_docs/whitepaper.pdf
Infrastructure,,tubig blockchain,,"Over 663 million people in the world still lack access to improved drinking water sources according to World Bank (Jun 23, 2017). Tubig blockchain limited is poised to helps countries improve urban and rural water supply services delivery and improve sector performance through fund raising (ICO), with the Tubig we can meet the infrastructural needs for water supply in Eastern Europe, Middle East, Africa, America e.t.c, this project cannot be possible without funds and we intend to help government and NGO's carry out water projects on there behalf and get paid based on agreement to be reached prior to the project execution.",TUB,1st Mar 2018,30th Apr 2018,https://tubig.co.uk,UK,https://tubig.co.uk/files/WhitePaper.pdf
Infrastructure,,unochain,1.25,"At its most basic core, the concept of a blockchain is understood to be a data structure that has the ability to maintain records of transactions, and all the time it is doing so, maintains a high level of security, decentralization, and transparency.",Unochain/UNOC,3rd Jan 2020,10th Jan 2020,https://unochain.io,UK,https://unochain.io/Unochain_WP_Version_0.9.1.pdf
Internet,,aligatocoin,7.72,"Aligato Team is working on a new-generation auction-sale platform, based on blockchain technology and AligatoCoin cryptocurrency. This will be version 2.0 of the Aligato.pl ™ trading platform existing since 2016.",ALC Token,29th Jul 2018,1st Dec 2018,https://aligatocoin.io,UK,https://aligatocoin.io/whitepaper/aligatocoin-whitepaper-en.pdf
Internet,,canlead,,"We operate a London-based job and business opportunity sharing platform which is accessible via our websites and mobile apps. Users can use the app to refer people to job or business service opportunities, and make money. Canlead comprises of a strong management team who is innovating and disrupting the traditional job and recruitment industry. Our job opportunity-sharing economy model is inspired by Uber ride-sharing and Airbnb accommodation-sharing. Canlead self-governed ecosystem is unique where everyone is incentivised to harmonise their community, to prevent bogus profiles, fake adverts and false payments. What Is CAND Token:- Canlead is introducing the CAND Token to the job and business OPPORTUNITY-SHARING economy, helping you refer people to opportunities and rewarding successful referrals. The CAND Token is a UTILITY token, people earn CAND by performing certain tasks in the network or they can buy CAND to get access to the opportunity they want from the Platform.",CAND,1st Nov 2019,31st Dec 2019,http://www.canlead.io,UK,https://drive.google.com/file/d/1GJu5O1BZN4XNvyMiwD8mUbJGfQ7LjTo_/view?usp=sharing
Internet,,cravy,,"Cravy is a blockchain based platform where restaurants can sell their pre-cooked excess in the form of geo-enabled last minute deals to people nearby that want to save money, eat well, explore new and contribute to the environmental sustainability. We got two apps, one is for restaurants, where managers can turn on/off their deals, confirm purchases, view stats and reports of their views and sales and many more. Another one for customers, build with usability in mind for easy deals exploration and single-tap purchase. Also, it provides powerful notification mechanism, our platform's push alerts are based on GPS and Machine Learning to bring customer's attention to the most relevant offers. Our business model is simple. As most of the marketplaces we taking small transaction fee from each purchase through our platform.",CRV,21st Jan 2019,13th Mar 2019,http://cravy.io,UK,https://cravy.io/wp/cravy-wp.pdf
Internet,,hazeian,,"",HZN,16th May 2018,13th Jun 2018,https://www.hazeian.com,UK,https://www.hazeian.com/resources/Hazeian+White+Paper+-+v1.0.1.pdf
Internet,,lovelysuites,,"Lovelydays is an established European luxury holiday rental company, helping owners of luxury homes monetise their properties when they are vacant by renting them out. Lovelydays launched LovelySuites 18 months ago, an alternative and decentralised solution to 5-star hotels. The project was developed to meet the needs of today’s tech savvy global traveller, providing luxury, space and an entirely personalised experience for their trip, with maximum flexibility. LoveSuites is able to offer this superior alternative to five star hotels at a much lower cost, dramatically reducing the price of five star luxury. To expand this alternative hotel concept we are launching a security token that will be issued via the Polymath token issuing platform. Investors in LovelySuites will get a share of the profits, typically through an annual dividend-like payment. And we anticipate that we will be distributing up to 50% of LovelySuites profits to our security token holders.",LVDS,1st Nov 2018,30th Jun 2019,http://lovelysuites-tokensale.com,UK,https://drive.google.com/file/d/1wRji2BSdzIAiP-3kv1UME2_X3Q3N-6Dr/view?usp=sharing
Internet,,omnitude,8.0,"Omnitude is a radical concept in blockchain eco-systems. Utilising Omnitude as an integration layer between existing systems enables seamless blockchain integration for enterprises both large and small without the need to replace current systems.",ECOM,28th Mar 2018,4th Jun 2018,https://omnitude.tech,UK,https://omnitude.tech/whitepaper.html
Internet,,playingcrypto,,"We offer a powerful gaming platform that will be easily integrated by game content providers via an API (application programming interface). We are working on a PLYC token that will serve the entire system. Players will use the PLYC tokens for placing their bets while the partners will be able to buy the PLYC tokens on the exchange or use the PLYC tokens purchased during the ICO. The partners will independently assign the value of the PLYC token for the players.",PLYC,30th Jul 2018,30th Aug 2018,https://playingcrypto.net,UK,https://playingcrypto.net/Whitepaper_PLYC.pdf
