cat1,cat2,name,raised,desc,ticker,start,end,www,,
Infrastructure,,nyx,,NYX is a decentralized token and cryptocurrency access recovery solution based on game theory and neural networks. It will generate a new economy of providing users with decentralized identification service where all users of the Ethereum network can participate to solve the problem of restoring access to lost accounts.,NYX,28th Feb 2018,21st Mar 2018,https://nyx.insure,,
Infrastructure,,sandcoin,1.29138,Our project is an opportunity to invest into SAND COIN blockchain option implemented through a blockchain platform and based on a real product - cubic meters of mortar sand.,SND,18th Sep 2017,18th Oct 2017,https://en.sandcoin.io,Russia,https://en.sandcoin.io/WhitePaperSND_en.pdf?1
Internet,,efir,,"Efir.io is the first and only Blockchain based international p2p marketplace that connects players of bloggers native advertising market with IT startups. We are implementing systemically significant projects in order to break the market barriers and increase the token value. There are no free and open bloggers search engines and marketplaces. We are solving this problem by making intellectual search engine and free marketplace for native advertising market players and external startups. We use QZ token in smart-contract deal between bloggers, advertisers and external startups. Bloggers are not professional advertisement makers. To increase bloggers advertising quality and to fix the lack of bloggers in some thematic niches we’ve started a service called decentralized production. We use QZ token for bloggers’ crowdfunding.",QZ,14th May 2018,30th Sep 2018,https://exchange.efir.io,Russia,https://exchange.efir.io/assets/pdf/efir_io_WP-en.pdf
Internet,,openzen,,"Zen is an App that combines in your personal space everything you usually do in the Internet but without digital trash, spam and information overload. It is a revolutionary project that will completely change your view on the Internet. Zen is a semi-closed decentralized social network, a search engine and a repository of information. Zen is a desktop application which is an alternative to web browser.",ZNT,15th Oct 2017,15th Nov 2017,http://openzen.co,Russia,https://docs.google.com/document/d/1rr6jF9IcmX-sCyL-ipIOYfObyHAMV8zCv8BbZdlP0z8/edit?usp=sharing
Internet,,scam ico killer,0.096428,"Why does the market need Scam ICO Killer project? WE PRESERVE UP TO 93% OF INVESTOR’S MONEY If the team fails to keep its promises or delays the execution terms for more than 2 months, up to 93% of the raised funds will be refunded to the investors. WE RELIEVE THE MARKET FROM SCAM ICO PROJECTS COMPLETELY It makes no sense for scam projects to try raising money, as they know they simply won’t get it. WE PROTECT AGAINST THE RISK OF ICO PROHIBITION BY REGULATORS ICO is completely decentralized. And decentrally stored cryptocurrency cannot be prohibited or demanded to be returned.",SIK,18th Jan 2018,18th Feb 2018,https://sikico.io,,
Internet,,teleport,,"We build high-speed optic channel 12700 km through Russia which will connect Europe and China. It will create extraordinary cheap and unlimited Internet speed for Europe, Russia and China.",TELE,27th Sep 2017,27th Oct 2017,https://tele2-teleport.io,Russia,https://cloud.mail.ru/public/EiUw/dUbqPQcaf
Internet,,when hungry,,"When Hungry is a global platform for ordering and delivering food, which combines the best restaurants in every city and in every country of operation. The platform, which unites the websites and the mobile solutions, is implemented on the basis of Internet and blockchain technologies. When Hungry is not a start-up, it's an existing project that successfully works in different markets in different conditions in 100+ large cities in several countries of the world, and is completely ready for further equally rapid scaling. The project is supported by heads of agricultural structures, medical institutions and universities. The platform will help to track the quality of food products that are delivered in restaurants and, accordingly, the quality of the finished food that customers order.",WHY,7th Apr 2019,7th May 2019,https://ico.when-hungry.menu,Russia,https://ico.when-hungry.menu/download_files/When%20Hungry%20WP%20RUS.pdf
Investment,,fitx,,"Our main goal is to grow assets of investors. We have chosen a new approach to investment - united two markets - the crypto-currency and the stock market. This strategy allows us to hedge the risks on the crypto-currency market and to increase profitability in a more stable and liquid market - securities.",FITX,4th Oct 2018,27th Dec 2018,https://fitx.one,Russia,https://drive.google.com/file/d/1--FhpTGiZmBljxNHeQU1EgqBD6d2lJjs/view
Investment,,ftcoin,,"Digital ecosystem FTCoin is managed by smart contracts, created on blockchain platform Ethereum which allows owners of tokens FTT and cryptocurrency FT: Protect and save your crypto capital investments from sharp price changes in crypto currencies market rally. Build an optimal investment portfolio including high-yield, but volatile digital crypto currencies and stable fiat currencies, shares and other trading instruments. Make instantaneous short-term and long-term investment from anywhere in the world. Have guaranteed and stable income not less then 12% during all terms of investment. Exchange, buy and sell tokens FTT and cryptocurrency FT.",FTT,10th Sep 2017,18th Mar 2018,https://ftcoin.io/en,Russia,https://ftcoin.io/sites/default/files/Digital%20ecosystem%20FTCoin%20%E2%80%93%20investment%20and%20trading%20of%20tomorrow.pdf
Investment,,genesis vision,2.836724,"Genesis Vision is the platform for the private trust management market, built on Blockchain technology and Smart Contracts. We combine exchanges, brokers, traders and investors into a decentralized, open and honest network, making the financial market even more global.",GVT,15th Oct 2017,15th Nov 2017,https://genesis.vision,,
Investment,,goldmint,7.3,"GoldMint company emits GOLD digital assets on its own and ensures their buy-back at the current gold price. Physical gold and ETF guarantee GoldMint company’s pay ability. The assets are purchased and sold according to emitted GOLD volume. At the same time, the company’s assets evaluated in 999 gold standard ounces are always equal or exceed the number of GOLD tokens emitted.",MNTP,20th Sep 2017,11th Nov 2017,https://goldmint.io,,
Investment,,guidectf,,"We are creating a management company GuideCTF, which will manage the index fund CIV20. The CIV20 index is our development, it is unique. The index includes the 20 largest and most popular crypto currencys every day. The index is updated every Monday. To buy the 20 largest currencies, it's enough to buy one CIV20 token. The managing company GuideCTF takes charge for the management of the fund. The holder of the GCTF tokens receives dividends that are paid from the profits of the managing company GuideCTF.",GCTF,27th Oct 2017,29th Dec 2017,https://guidectf.com,Russia,https://guidectf.com/guidectf-whitepage-en.pdf
Investment,,indigodma,,"Indigo DMA Corp. was founded by the best specialists in automative trading. Starting in 2004, staff of the company had been developing complex software for broker companies, banks, hedge funds and managing traders. As a result, they decided to start a broker company Indigo DMA. Priority of Indigo DMA is to guarantee direct access to liquidity providers on the basis of transparent business model. Liquidity aggregation allows to get the best price along with high execution speed. Another important object is to continue developing service of copy trading. Due to detailed and time-proved mechanism, investments have become safe and profitable. In 2016, we are planning to create our own user-friendly platform that will allow to trade within any market, including NYSE, CME, NASDAQ, and all the markets in Europe and Asia. Please, send your comments and suggestions and we will take them into consideration.",IDM,23rd Dec 2017,1st Apr 2018,https://ico.indigodma.com/en.html,Russia,https://ico.indigodma.com/img/White-Paper-eng.pdf
Investment,,investy,,"Investy is a platform for decentralized investments, enabling investing in cryptocurrencies, funds, portfolios and individual traders in an accessible, transparent and safe way.The platform provides a trusted management marketplace for crypto investors where they may choose a trader or fund and be sure that those work results are authentic because it is blockchain recorded statistics. Choose a trader according to open ratings and earn together.",IVC,24th Nov 2017,23rd Dec 2017,https://ito.investy.io,,
Investment,,karma,10,"Karma is an ecosystem. All participants work directly with each other. People can create lots of different types of relationships, and can decide for themselves which ones are effective and which are not.",KRM,29th Nov 2017,15th Dec 2017,https://tokensale.karma.red,,
Investment,,nedviga,,"Crossline-platform for investing in high-yield real estate around the world. This is crypto-crowdinvesting in real estate. NEDVIGA allows an ordinary person from anywhere in the world to invest even a small amount of money in high-yield real estate around the world. Now you do not need to have special knowledge, skills and competencies in the real estate and investment market. With NEDVIGA you will be able to make reliable and highly profitable investments in real estate.",NDV,1st Mar 2018,31st Mar 2018,http://www.nedviga.realty,Russia,
Investment,,odmcoin,,"The project to implement the world's first investment financial blockchain product in the oil and gas sector - the derivative ODMCoin combines advanced technologies in the field of finance and industrial production of equipment for processing oil drilling mud. Oil Drilling Mud is a liquid, paste-like or solid waste that is a mixture of oil (oil products), a solid phase (soil and ground particles) and water.",ODMC,1st Dec 2017,31st Dec 2017,https://odmcoin.com,,
Investment,,royal capital,,"ROYAL CAPITAL FUND – is a tokenized investment fund based on blockchain. We struggle to create global high-technology financial corporation, and standardize tokens as a new type of financial instrument on financial market. Our aim is making capital market available for private investors worldwide; that would allow them dealing with investment projects, which they couldn't access before as they are neither large investment groups, nor institutional investors.",null,19th Feb 2018,19th Mar 2018,https://www.royalcapitalfund.com/main,Russia,https://docs.wixstatic.com/ugd/0e89b7_873a2f0abda74bd8b2e1603c2328bd33.pdf
Investment,,sbinvestitions,,"We are registering a pioneer company. Using our experience and knowledge, we find a site with deposits of block stone, draw up a license for subsoil use for 25 years, conduct geological exploration, obtain samples of stone and sell a company with a license to large investors ready to develop the deposit. Currently, there is a growing speculative demand in the Russian market for ready-made deposits of block granite in connection with the scarcity of quality stone. We want to partially meet this demand, receiving multiple returns for ourselves and our investors.",SBI,1st Jul 2018,31st Aug 2018,https://sbinvest.pro,Russia,https://sbinvest.pro/documents/wp-en.pdf
Investment,,scruge,,"Scruge is a DAO for tokenised crowdfunding. Using a decentralised stable cryptocurrency and governance by prediction markets, we bring a transparent and decentralised mechanism for conducting crowd sales.",BIDL,1st Sep 2019,31st Oct 2019,https://scruge.world,Russia,https://scruge.world/uploads/scruge-wp-v0.3.pdf
Investment,,starta,5.0,"Starta Accelerator is an acceleration program launched by Starta Capital VC Fund in 2015. Mission of Starta Accelerator is to empower Eastern European frontier technology companies through exposing them to USA market. The program was customized for Eastern European founders aiming to adapt to cultural and business environment in the US, complete and define product/market fit, get traction and become part of local startup and investing ecosystem in the U.S.",Start,4th Jul 2017,3rd Aug 2017,https://startaico.com,Russia,https://startaico.com/files/whitepaper.pdf
Investment,,suretly,2.8,"Suretly is a provider of an international crowd vouching platform. The company offers users an investment alternative called crowd vouching, which allows customers to make money vouching for people who need an urgent loan.",SUR,11th Jul 2017,11th Aug 2017,https://www.suretly.com,,
Legal,,valena-svcoin,,"VALENA-SV is already successful and existing business Valena-SVCoin is a Blockchain technology, which integrate in real time the manufacturer of Vlena-SV, distributors, industrial enterprises, logistics companies, construction companies with a large fleet of special equipment, car owners, and laboratories, which testing the state of lubricant. Experience in sales and production is more than 10 years; Customer base is more than 22 000 companies; The project is based on two significant discoveries of world importance! Now registration by invitation only! goo.gl/NX91gG Economy of the token: SVCoin tokens are provided with the goods. The SVCoin tokens can be exchanged for any Valena-SV product. The whole dealer network uses SVCoin tokens for mutual settlements. The increase of demand for SVCoin tokens is guaranteed by the more profitable circumstances for the purchase of Valena-SV products using Valena-SV tokens. The purchase price using SVCoin tokens is lower by 25%. The quantity of tokens is limited (65 million SVCoin tokens), and the market volume is more than $ 70 billion and grows annually. SVCoin tokens will be sold on the main world exchanges by the end of 2018.",SVCoin,15th Jun 2018,15th Jul 2018,https://valena-svcoin.io,Russia,https://valena-svcoin.io/Valena-White-Paper(eng).pdf
Manufacturing,,cherepovets pipe-rolling plant,,"Unique project of the enterprise from real sector of economy in crypto-currency.",ZVD,13th Oct 2017,15th Dec 2017,https://zavodcoin.com,Russia,https://zavodcoin.com/download/whitepaper_en.pdf
Manufacturing,,emiba,,"Emiba is a venture engineering start-up. The main goals are the completion of the technological device development – the Concentrator to synthesize new materials with extreme properties with low costs and creation of large-scale high profitable production of such materials for the needs of the world economy. The device uses ultra-high pressures and is applicable for the synthesis of a qualitative diamond crystal suitable for use in microelectronics.",EMB,1st Jun 2018,31st Dec 2019,https://emiba.global,Russia,https://emiba.global/wp-content/uploads/2018/09/White-Paper-Emiba-ENG-ver-1.2.pdf
Manufacturing,,honeybee,0.174177,Blockchain project based on actual products.,HNBEE,1st Jun 2018,1st Jul 2018,https://hnbee.io,,
Manufacturing,,icobasis,12.0,"BASIS composite mesh is a new building material that has no analogues and helps to make construction cheaper and faster. BASIS mesh is accorded wide recognition among Russian builders, however it is not yet known in the global construction market. In the coming years, we are going to increase production by 10 times and deliver products around the world.",BSS,23rd Dec 2017,7th Feb 2018,http://en.icobasis.io,Russia,http://en.icobasis.io/docs/WhitePaper_ICO_BASIS_ENG.pdf
Manufacturing,,novacool,,"The NOVAcool immersion cooling system for home PC allows to solve all problems of the present cooling systems and brings to market future generation of cooling system with high effectiveness and reliability by affordable price on entry level.",ICS,26th Oct 2017,23rd Nov 2017,https://www.novacool.io,Russia,https://www.novacool.io/white_paper_engl.pdf
Manufacturing,,polymerium,,"POLYMERIUM is a manufacturing company that produces motor, transmission and other oils. The singularity of the products under the POLYMERIUM brand lies in a unique character of technological process and their own product recipes. As a result of it we have the product, which quality is considered to be comparable or even better than quality of more expensive competitors, but the price is half lawyer for the consumer",PLM,1st Dec 2017,15th Jan 2018,https://plmico.com,Russia,https://plmico.com/assets/doc/wp_en.pdf
Manufacturing,,ponics technologies,,Ponics Technologies is engaged in developing the aeroponics technologies of plants cultivation in a commercial scale. We are planning to change completely the market of agricultural technologies and provide the farmers with the possibility to grow high quality product with the maximum economic effect.,POT Token,5th Jun 2018,1st Aug 2018,https://ponics.tech,Russia,https://ponics.tech/PonicsTech-WhiteBook.pdf
Manufacturing,,tonercoin,,"We work with printing and toners for over 15 years. In our team we have toner manufacturing engineers and PhDs. We look into the future and see, how important it is to save resources and to reduce health and environment risks. That is why we decided to make a unique technology for biotoner manufacturing. In production of our biotoner one of the material is sugar. We also use recycled polyethylene raw materials with our own processing. This new technology of toner production, made it possible to significantly reduce the cost of production.",TONER,1st Dec 2018,31st Dec 2018,https://tonercoin.io/en/#9,Russia,https://tonercoin.io/docs/WhitePaper-TonerCoin-eng.pdf
Media,,nodvix,0.15004,"NODVIX is the world's first 24-hour video broadcasting platform built on the Ethereum blockchain. It is highly resistant to censorship, self-regulates content and provides an honest division of income to all participants.",NDVX,22nd Nov 2018,30th Jul 2019,http://nodvix.com,Russia,https://drive.google.com/file/d/1Y90UMsa0fKWAs7J2gG7gNnZFEqlfVJf4/view
Media,,vidion,,"VIDION is the first platform for open independent video-journalism developed on the blockchain technology. VIDION connects stringers and media, and gives an opportunity to any individual with a smartphone camera to become in high demand; for the media professionals, it is an opportunity to select the best video offers. VIDION will save the media’s time, effort and finance that they expend in search for freelance journalists and non-professional correspondents (stringers). Production and sale of video footage will run more smoothly and become profitable and truly open for everyone. Transparent monetization and an opportunity to have a unique selection of content will lead to the emergence of a fundamentally new way of interaction between freelance correspondents and the media that enables generation of commercial content.",VIDI,15th Nov 2018,15th Dec 2018,https://vidion.io,Russia,https://vidion.io/files/White-Paper-VIDION-v1.3(eng).pdf
Other,,altocar,3.786433,"AltoCar service connects passengers and drivers. The main feature is the ability to add drivers to the 'Favorites', and to use only their services in the future.",ALTOCAR,10th Oct 2017,10th Nov 2017,https://altocar-ico.com/en,,
Other,,biocoin,16,"BioCoin creates a bustling ecosystem that supports local communities and green businesses, creating a network of socially responsible companies all over the world and accelerating global adoption of organic agriculture, sustainable development and responsible consumption.",BIO,1st Nov 2017,18th Feb 2018,https://biocoin.bio/en,,
Other,,bmchain,1.546156,"The most valuable thing a person has is the reputation. By now it can be objectively evaluated and turned into money.",BMT,10th Sep 2017,10th Oct 2017,https://bmchain.io,Russia,https://bmchain.io/download/BMCHAIN_Whitepaper_en.pdf
Other,,camonroad,,"Dozens of artificial neural networks of the platform analyze this data identifying objects on the road (vehicles, traffic signs, road markings, pedestrians) and the trajectories of their movement. This makes it possible for the platform to automatically detect apparent violations of the traffic rules and identify violators according to the license plate.",CAM,14th Oct 2017,12th Nov 2017,https://ico.camonroad.com,Russia,https://ico.camonroad.com/camonroad_whitepaper.pdf?_=201709271051
Other,,ibfs.world,,"Completely new approach to the provision of corporate services IBFS world – IBFS world is an online exchange of consulting, outsourcing, legal and other services that brings together professionals from all over the world.",IBFS,1st Dec 2017,28th Jan 2018,http://ico.ibfs.world/en,Russia,http://ico.ibfs.world/docs/WhitePaper-eng.pdf
Other,,international science hub,,"The ISH platform "International Science Hub" is a decentralized scientific platform that is aimed at increasing availability, quality, and speed of scientific developments by creating a bridge between specialists and the customers. The purpose of the ISH is to create a working environment that will unite scientists. Science as information - should be accessible to everyone. Platform users will be provided with all the necessary functionality to handle the most complex and time-consuming projects, and close integration with existing project management solutions and in the market will ensure a low entry threshold, without the need to master new tools. Specialists will have the better opportunity to realize their potential. They will be able to easily find customers and attract the necessary investments to conduct research and obtain new scientific results. Specialists will be able to publish their work in a personal portfolio such as a research, development or the results of participation in conferences. Customers will get the opportunity to form a team of specialists of any level of training in the shortest terms, relying on the rank-reputation system. And the platform functionality and project management under the supervision of supervisors will help to distribute the available financial and human resources competently, focusing on the product. At the moment, there is a technology blockade in the world. Exactly, these decentralized tools that will help bring new players and new ideas to the global market, in general, greatly accelerating scientific and technological progress.",ST,1st Sep 2018,1st Jan 2019,https://ish.earth,Russia,https://ish.earth/wp.pdf
Other,,lendsbay,,"The LendsBay system creates a new approach to loans between people, solving the problems such as: No formal loan records: disputes arise about repayment dates, terms and conditions; no reminders are sent; No contract: there is no mechanism for judicial enforcement of debt repayment; No market-based mechanism for determining interest rates: the market is either larger or smaller than its potential; No tools for risk management: no credit rating, diversification, insurance. ⠀ ⠀ We offer the following step-by-step solution to the above-mentioned problems: Creating an app to manage loans between relatives, friends and acquaintances: the app is used to find a lender and then to record, document and administer (e.g. send out reminders) the loan; Creating social groups (so-called bays) to pool financial resources through mutual lending, e.g. there are social groups centred around work, universities and social clubs that already have a certain level of trust, common values and a high degree of social control, not to mention little tolerance for irresponsible behaviour; Creating a blockchain to store individuals' credit-rating information (LBR); Using the blockchain for any financial transactions between individuals (non-credit assessment) (LBU); Developing the elements of an ecosystem for financial relations: mutual insurance; purchasing, selling or leasing items; and decision-making systems. ⠀ LendsBay team have already developed a functional and ready-to-use alpha version of the application.",LBT,18th Sep 2018,29th Oct 2018,https://lendsbay.io,Russia,https://lendsbay.io/static/documents/whitepaper_eng.pdf
Other,,mywish,2.67,MyWish platform is an ecosystem of smart contracts accumulating a complex of blockchain solutions designed to integrate high technologies into the real sector.,WISH,25th Oct 2017,25th Nov 2017,https://mywish.io/en,,
Other,,native video box,9.8,"Native Video Box (NVB) is next generation decentralised video distribution platform, based on cutting edge modern technologies of multi-tier blockchain and deep machine learning. Our ecosystem resembles YouTube like cryptocurrencies resemble traditional banking system. We create the service that meets the old pains of advertisers, publishers and video content creators at the same time. We believe it will disrupt the industry and could change to future of video advertising. NVB focused on programmatic video advertising with native eco approach. We see that nowadays typical digital video ad platform is literally black box so NVB created to be all the way transparent from the scratch.",NVB,1st Jan 2018,29th Apr 2018,http://nvb.digital,russia,http://nvb.digital/NVB_whitepaper.pdf
Platform,,artex,,"The ARTEX Platform records the provenance of works of art in the blockchain, enabling investors and collectors to receive information about exhibitions and sales, and to see expert assessments, price indexes, and much more using a simple mobile application.",ARX,5th Dec 2017,24th Dec 2017,https://artex.global,,
Platform,,aunite,10.690364,"An automated platform that brings together the best options of cashback services and affiliate programs.",AUNIT,26th Mar 2018,22nd Jul 2018,http://auto-club.io/en,Russia,https://www.aunite.io/docs/auto_lp-en.pdf
Platform,,axtrust,,To give market participant's a new service in which trust - is an axiom. Create a convenient API* for all kind's of buying and selling platform's and service markets. Develop smart contracts for the maximum number of areas where it is impossible to provide absolute trust between the parties at the moment.,TRU,31st Mar 2018,30th Apr 2018,http://axtrust.io/en,,
Platform,,b2bx,8.094402,"B2BX is an aggregator of cryptocurrency liquidity for marginal trading, trading with physical delivery and distribution of liquidity to brokerage companies. We are planning to make the first official B2B cryptocurrency exchange-aggregator or marketplace, in which we will connect at least 5% of the market of Forex/DMA and Stock brokers, and give them the opportunity to provide their clients with the trading in cryptocurrencies.",B2BX,2nd Oct 2017,17th Nov 2017,https://www.b2bx.pro,,
Platform,,bcedex,,"BCEDEX is a community controlled exchange. Platform providing beginner and advanced traders, investors and institutions with a user-friendly crypto exchange that combines best practices by merging elements of centralised and decentralised trading platforms.",BCDX,1st Dec 2018,31st Mar 2019,https://www.bcedex.com,Russia,https://www.bcedex.com/whitepaper
Platform,,bergmannos,,"BergmannOS is a software package which provides a complete solution for mining automation for popular cryptocurrencies. The system allows for complete 24/7 remote control of connected devices. It provides almost complete automation of the entire farm operation and elimination of errors occurring during the operation. BergmannOS will be included in the Bergmann ecosystem, which offers a variety of services and solutions for members of the cryptocurrency industry. Holders of BERG tokens will be able to access various industry services, such as an integrated and automated exchange trading adviser and others. BERG token holders can pay for all Bergmann platform services using the tokens purchased during ICO.",BERG,11th Dec 2017,12th Mar 2018,https://ico.bergmannos.com,Russia,https://ico.bergmannos.com/Docs/Bergmann_WP_Eng_updated_4.pdf
Platform,,betrium,1.482,"Betrium is the solution developed by group of entrepreneurs and MIT & MIPT graduates offering the first partly-decentralized worldwide betting service (betting exchange & sportsbook) with zero-commisions accepting crypto-currencies and offering platform for event organizers, developers and third-party service providers.",BTRM,28th Feb 2018,14th May 2018,http://betrium.co,,
Platform,,big foundation,,"BIG (Basic Income Guarantee) is a concept of unconditional basic income implemented using blockchain technology. The goal of BIG is to create a system that provides all participants of the system with unconditional basic income and at the same time allows to produce, buy and sell any goods and services within the system.",BIG,12th Oct 2017,1st Nov 2018,http://big.foundation,Russia,https://github.com/bigfoundation/Documentation/blob/master/BIGwhitepaperEN.md
Platform,,bit.team market place,17.335,"BIT.TEAM – is a platform for direct (P2P) user to user exchange of cryptocurrency, acting as guarantor of the transaction security. BIT.TEAM is developed by the WALLBTC team - experienced developers of one of the largest cryptocurrency exchangers in the CIS. Every day we communicate with thousands of people from the crypto community and many of them talk about the lack of a product that would solve the task of simplicity of use, while remaining reliable and fast way to buy/sell the cryptocurrency. The BIT.TEAM project appeared primarily as a solution of the tasks faced daily by millions of crypto traders and investors around the world. BIT.TEAM Token sales is an opportunity for a huge number of people to become part of a large platform. Each user will have an opportunity to receive bonuses when purchasing tokens. New customers may work on the platform already in the period of Alfa and Beta, and for platform partners this opportunity is open from the first day. It is possible because the funds are collected not for creation of the platform, but for its future development. As you can see, the product is already created and used by users. It becomes much easier to acquire tokens when you can assess the potential of the platform by yourself, and also when you can use this potential at the present moment. So, the opportunity to participate in development of the platform appears from the very beginning.",BTT,1st Jun 2018,29th Jan 2019,https://token.bit.team,Russia,https://clck.ru/DgGaj
Platform,,bitferry,,"The platform unites 3 ideas: Creation of the highly - effective mining platform; participation of all who are interested to take part in the highly- profitable business; the decrease of risks thanks to the diversification.",BitFerry,1st Nov 2017,6th Dec 2017,http://bitferry.pro,Russia,https://drive.google.com/file/d/1Z9BybHz-z2-lxfH_GtlNbOXmZFJYTm72/view
Platform,,bounty hunter,,"An Internet platform developed for simplify communication processes between executors and companies conducted ICO. First Bounty ICO marketing platform let advertisers and executors work directly to with each other. Advertiser and executor can see clarity and honesty via their multifunctional accounts.",BHT,4th Dec 2017,28th Dec 2017,https://bountyhunter.club,Russia,https://bountyhunter.club/site/Bounty%20Hunter%20-%20WhitePaper%20(EN).pdf
Platform,,buzcoin,0.227,"BUZAR is a marketplace with wide functionality. BUZAR combines the most simple and important functions for users of the network around the world: live communication through the messenger and mutually beneficial cooperation. On the platform at the same time will be implemented communication service and universal Super-marketplace. You ask so much about our project that we are very pleased with the interest of the community! We are open to suggestions from users on the implementation of BUZAR and therefore will hold a special vote on the new features that you would like to add to the platform. Our task is to create a unique product that is user-friendly. To do this, BUZAR team plans to make a multifunctional service with a sophisticated security system and a simple and clear interface. We want to create an oasis in the network, where communication between people will be alive and sincere, and business relations between participants will be based on trust.",BUZ,1st Aug 2018,25th Dec 2018,https://buzcoin.io,Russia,https://buzcoin.io/WP_BUZAR-ENG.pdf
Platform,,coinplace,0.137856,CoinPlace is the first world platform for direct P2P trading of ICO-tokens and cryptocurrencies. The main function of the platform is to allow a customer to purchase digital assets for fiat currencies.,CPL,20th Mar 2018,20th May 2018,https://coinplace.info,,
Platform,,compositecoin,,"The Compositecoin platform brings together innovative projects for the real economy and their potential investors. Unlike other aggregators, the third and mandatory side of the process are experts, if necessary also performing the role of mentors in the development of business innovation projects. Expertise of projects is carried out by independent experts in two key areas. The task of the technical expert is to give an opinion on the scientific and technical prospects of the projects being drawn up for the ICO. The business expert examines the commercial component of the project: the market, the project team, the prospects for commercialization, the financial model, etc. The income of each expert depends on the revenues of the Compositcoin platform, which motivates them to the highest quality performance of their work",CMN,1st Jul 2018,1st Aug 2018,http://compositecoin.io,Russia,http://compositecoin.io/img/presentation_eng.pdf
Platform,,connectius,5.112201,"Connectius is Blockchain as as service solution, that can be easily integrated in the any existing e-commerce. The main goal of the project is to help any e-commerce store to save money they lose on fraud transactions. Our service allows any e-commerce store to deal with their Consumers using a smart-contract. It guarantees to have less froud for the store and makes transactions more secure for the consumers. By reducing the expenses on fraud any e-commerce can reduce the costs of its goods/services for the consumer and become more competitive on the market. With the help of the Connectius model we create the universal discount system for all the e-commerce worldwide and provide the user acquisition.",CNT,20th Nov 2017,20th Dec 2017,http://www.connectius.com,,
Platform,,consolo,,"A platform designed to connect senders and receivers in a completely new manner: no entry barriers, no shipping option limitations and new participants that were never part of regular logistics process before. CONSOLO presents unique social network based on blockchain that will function regardless of size, type and scope of any individual or a company performing shipping services. It is scalable, flexible and adaptable to any customer request.",CSL,25th Nov 2017,25th Dec 2017,http://consolo.network,Russia,http://consolo.network/Consolo_EN.pdf
Platform,,crazy shapes,0.092724,"We offer our users to immerse themselves in this wonderful world, forgetting about the surrounding problems and worries, pass the time, getting his charge of positive emotions. Different multiplayer modes will give the player a lot of fun and the opportunity to prove in their dynamic weekly tournaments their unsurpassability. Single mode will complement and enrich the game of the story component. The aligned balance sheet, new modern solutions in monetization and stimulation of interest, all this will allow talking about long-term retention of players within this game project. All this gives us good prospects for its success.",CrazyCoin,1st Nov 2017,28th Nov 2017,https://www.icocrazyshapes.com,Russia,http://docs.wixstatic.com/ugd/633db1_3f84b87156aa4013baf1fc4080f7741c.pdf
Platform,,crypto nodasto,,"Crypto Noda is the first automated hosting service for connection, activation, analytics and maintenance of masternode. The idea of the project is simple and clear - the creation of an automated hosting service that allows you to connect any masternode in a couple of clicks. And most importantly, the activation of the masternode unlimited number of coins is completely free, without premature fees. In turn, the service will work exclusively on % of the net profit of partners.",CNOD,27th Aug 2018,31st Dec 2018,https://cryptonoda.online,Russia,https://drive.google.com/file/d/1oKc47gmh_gg9dn_UjMuSgzM1b_Igpv_X/view
Platform,,darenta,,"Darenta - the largest p2p-carsharing startup in Russia. And now, we have almost 1,000 cars registered in 20 countries. Our startup has won the IT-Start competition, the Glonass competition. Our project is also the awardee of the exhibition Startup Expo Eurasia and the awardee of the main Russian startup competition GenerationS. Our startup will be able to be used by those renters and owners of cars who want to rent or lease the car anonymously or for crypto currency. As agreed, the car can be given for any period.",PROD,31st Dec 2017,31st Mar 2018,http://darenta.io,,
Platform,,dogezer,0.896318,"Imagine a service where you could start your dream project in a few clicks, get it done with the help of the best world experts, give these people a fair share depending on their performance, and then enjoy success together. Dogezer is a platform enabling such possibility by bringing in all the necessary tools and processes into one integrated product, enabling your team members to become your investors.",DGZ,15th Feb 2018,8th Mar 2018,https://dogezer.com,,
Platform,,dropanswer,,"The DropAnswer platform takes the solutions elucidated above and makes them a reality. The platform allows users to make queries and answer queries while earning from their responses. Additionally, users will also be able to vote for the best responses giving those with high quality content recognition and an opportunity to earn more money.",DeeCoin,15th Nov 2017,15th Dec 2017,https://www.dropanswer.social,Russia,https://www.dropanswer.social/whitepaper.pdf
Platform,,econeuark,,"Project First Eco-cluster The ECONEUARK Platform (EcoEarthCoin Token) Our project has released the EcoEarthCoin (ECOEC) token with secured suburban real estate. The project includes a blockchain platform called ECONEUARK. We are working to create modern eco-friendly real estate over the world using investments from the sale of ECOEC tokens. All project partners on the ECONEUARK platform will be able to buy real estate, goods and services for ECOEC tokens. The buyer of the token is guaranteed not to lose his investments, because he can always buy land and other suburban real estate of the First Eco-cluster project for ECOEC tokens.",ECOEC,1st Apr 2019,30th Jun 2019,https://ecoearthcoin.com,Russia,https://ecoearthcoin.com/wp-content/uploads/2019/06/whitepaper2019.pdf
Platform,,eristica,3.138109,"Eristica is a revolutionary P2P-platform that drives participation in challenges and online competitions. The project was launched in 2015 and has already got more than 1.2 million users. The platform enables each participant to launch and accept challenges, provide video footage of challenges completed and get ratings based on the results.",ERT,7th Dec 2017,7th Feb 2018,https://eristica.com,,
Platform,,esr wallet,2.749104,Universal payment and credit service with support of popular cryptocurrencies.,ESR,25th Sep 2017,9th Oct 2017,https://esrwallet.io,,
