cat1,cat2,name,raised,desc,ticker,start,end,www,,
Big Data,,ezpos,10.45,"EZPOS is a business Point of Sales SaaS provider with 10,000 retailers using their systems in SE Asia and $ 1 billion annual transactions. We introduce a new crypto currency EZToken to power the marketing and loyalty platform for our retailer network.",EZT,1st Jan 2018,13th Jan 2018,https://ico.ezpos.io,,
Big Data,,genexi,37,"There are many challenges facing the biotech industry today, such as quality assurance, counterfeiting and research intransparency. GENEXI is determined to deliver a holistic solution in the form of a transparent and comprehensive blockchain-based ecosystem on to the market. Within GENEXI Ecosystem biotech start-ups and projects will be able to find financial and advisory support to establish and scale-up their production. Upon entering the GENEXI Platform, distributors will be able to provide their services and build networks with vendors, while regular customers will gain an access to complete immutable data about the products. At the same time, third-party service providers will be able to present their support to other participants of the community. GENEXI plans to integrate its unique blockchain solution throughout the entire supply chain management process in order to fight drug counterfeit, fraud and quality manipulation and ensure full transparency at every level.",GEN Token,1st Jun 2018,10th Sep 2018,https://genexi.io,Singapore,https://genexi.io/WP.pdf
Big Data,,hara,17.0,"Our mission began within the agriculture and food sector and continues toward overall sustainability for the world’s most socially impactful sectors. The potential impacts of a global and transparent data access on agriculture and food sector are increase in productivity, supply chain and market efficiencies. The growth in this sector directly influences the health sector, for instance, improvement in household ability to purchase and consume cheaper and better food.",HART,21st Jan 2019,30th Jan 2019,https://haratoken.io,Singapore,https://haratoken.io/doc/HARA_Token_White_Paper_v20180705.pdf
Big Data,,ida,58.0,"IDA is a global total asset digitisation solution linking the real and digital economies through the integration of Internet of Things (IoT), big data, artificial intelligence (AI) technologies on on a public blockchain. IDA is partnering with global tech leaders, MATRIX AI Network to provide the underlying blockchain and AI technology, and Sigfox for IoT applications.",IDA,15th Oct 2018,15th Nov 2018,http://ida.im,Singapore,http://ida.im/static/files/en_whitepaper.pdf
Big Data,,incodium,4,"At the heart of Incodium – a decentralized application (DApp) developed based on Ethereum with smart contract technology to provide exchange hacking protection – is the Incodium Wallet app, a personal mobile application that securely stores Incodium coins owned by individuals. The wallet communicates and interacts with the blockchain via the Ethereum Virtual Machine (EVM) as well as the Incodium API & ABI. By storing Incodium coins in the wallet, “smart compensation protection” automatically takes effect, and can be executed without the need for any intermediary. If a user holds Incodium coin in the Incodium Mobile Wallet and is the victim of an exchange hacking incident (an exchange where Incodium coin is listed), the user will be reimbursed in Incodium coin with the lowest of the following three values: 30 times the amount of Incodium coin held in the Incodium Mobile Wallet, the amount of actual damages or 10,000 USD.",INCO,17th Jul 2018,27th Aug 2018,https://incodium.io,Singapore,https://incodium.io/wp-content/uploads/2018/08/Incodium_Whitepaper_English-3-1.pdf
Big Data,,lambda,15.2,"Lambda is a high-speed, secure and scalable blockchain infrastructure project. Through the logical decoupling and separate implementation of Lambda Chain and Lambda DB, we provide infinitely scalable data storage capabilities to decentralized applications and achieve Multi-chain data cooperative storage, cross-chain data management, data privacy protection, data ownership proof, distributed intelligent computing and other services. Additionally, as the underlying service of blockchain, Lambda Chain provides millions of requests per second (RPS) through Sharding technology, which can grow as the scale of the system expands; and it also offers technology service capabilities for future unlimited expansion through sub-chain technology.",LAMB,19th Sep 2018,2nd Oct 2018,http://lambda.im,Singapore,http://www.lambda.im/doc/Lambda-WhitePaper-en.pdf
Big Data,,laocon,,"The LAOCON PLATFORM will help provide a blockchain technology enabled version of a bug bounty program. An application developer (whether enterprise or individual) would upload their web service or application onto the platform with a reward (LAO tokens) that incentivize white hat hackers to conduct security tests. White hat hacker(s) that succeed would provide a report on the LAOCON platform, documenting the vulnerabilities of the web service/application. The developer may decide to view the report by distributing the reward.",LC,1st Apr 2018,31st Mar 2019,https://laocon.io,Singapore,https://laocon.io/wp/wp-content/themes/custom/assets/pdf/whitepaper_en_v2.pdf
Big Data,,quadrant,,"Quadrant is a blockchain-based protocol that enables the access, creation, and distribution of data products and services with authenticity and provenance at its core.",eQUAD,26th Jul 2018,26th Jul 2018,https://www.quadrantprotocol.com,Singapore,https://s3-ap-southeast-1.amazonaws.com/quadrant-home-secure/assets/images/Quadrant_Protocol_Whitepaper_V1.0.pdf
Big Data,,roscacoin,,"ROSCAcoin (RCA) is a cryptocurrency which supported by a self-regulating, autonomous, decentralized, blockchain powered Rotating and Saving Credit Associations (ROSCA) ecosystem platform. With the blockchain technology which encompasses smart contract features, ROSCAcoin able to build a financial solution ecosystem which leverages social capital and trusties to collaborate with better financial options by eliminating higher cost of borrowing, easier financing, better investment options and diversification of risk. ROSCAcoin Ecosytem platform will offer multiple financial solutions to our user, as below: 1. ROSCA Lending Circle (RLC) 2. ROSCA Credit Score (RCS) 3. ROSCA Merchant Program (RMP) 4. ROSCA P2P Platform (RPP) 5. ROSCA Crowdfunding Platform (RCP) 6. ROSCA Charity Platform (RYP) 7. ROSCA Lucky Draw Platform (RLD) Each platform will be developed progressively, and the whole ecosystem is projected to complete in year 2022. Besides that, we will also invest in some potential projects which able to boost our ROSCAcoin recognition. ROSCAcoin Ecosystem Platform is built on Ethereum platform which compatible with ERC20 standard. It will accept Bitcoin and Ethereum coin in exchange for ROSCAcoin. This will stimulate the demand for the before mentioned crytocurrencies and hence further improved their value to the cryto-community. ROSCAcoin (RCA) will be used in all ROSCAcoin Ecosystem platform as this will ease the process and encourage stateless business to which everyone across the world can intersect globally.",RCA,1st Apr 2018,2nd Jun 2018,https://roscacoin.io,Singapore,https://roscacoin.io/wp-content/uploads/2018/03/Roscacoin-Whitepaper-V1.0.pdf
Big Data,,sharder protocol,,"A cross-chain distributed storage protocol based on blockchain 3.0. It could be deployed on all public chains, storage networks and personal nodes. With its initiative cross-chain architecture, watcher & proofer roles, Sharder-UTXO & Sharder Keypair, it optimizes the action functions, verification, consensus, and credential mechanisms, contribution quantification, encryption technology, data sharding, file system, smart contract, etc., and greatly improves the security, availability, elasticity of the network.",SS,23rd Feb 2018,23rd Mar 2018,https://sharder.org,,
Big Data,,touchtrader,,"TouchTrader aims to disrupt the financial software landscape by providing a “plugin” trading ecosystem that is intuitive, fun, and user-friendly, uncommon to orthodox trading applications. It leverages the best UX and behavioural design along with the flexibility and transparency of blockchain technologies. The user will then benefit of an unprecedented digital experience in day trading by combining these two dimensions.",BM Token,15th May 2018,19th Jun 2018,https://ico.touchtrader.io,,
Big Data,,velix.id,2.5,"As the contemporary methods of identity verification take too long to process, incur a massive financial loss for both businesses and consumers, and often compromise the personal information of the consumers — Velix.ID is decentralizing the process using smart contracts, zero-knowledge proofs (zSNARKs), and stellar consensus protocol (SCP) to build an ecosystem that is Universal, Obscure, Transparent, Decentralized, Time-Efficient, and Cost-Efficient. Velix.ID Ecosystem has its own native VXD utility tokens which will be used to transact identity verification between the stakeholders in the ecosystem. The initial target markets are India & Australia with over 1.3 Billion identities, to be followed with operations launch in Asia-Pacific and UK. The Velix.ID team and advisors come with extensive experience in the cryptocurrency industry with a varied background including from Cointelegraph, BnkToTheFuture, KickICO, PundiX, Propy, Trade.io, Covesting, Crypterium, and The Next Web.",VXD,17th Apr 2018,15th May 2018,https://velix.id,,
Big Data,,x-power,,"X-power Chain, a public screen ecology platform based on Blockchain technology, is built with screen as the entrance. X-power Chain energizes “public screen” from Blockchain Advertising, Blockchain Content and Blockchain DAPP and creates a public open platform for global users to explore, tap and exploit its potential value. X-power Chain establishes a tripartite win-win model for developers, content producers, content consumers and X-power Chain, and has now cooperated with tens of thousands of global companies, displayed more than 400,000 offline screen terminals, and produced more than 70,000 nodes and daily flow of tens of millions of people, providing guarantee for energizing public scenarios.",XPO,3rd Oct 2018,28th Feb 2019,http://xpower.one/english.html,Singapore,https://raw.githubusercontent.com/xpowerchain/docs/master/xpower_wp_en.pdf
Business services,,aigang,5,Aigang is building autonomous insurance network - fully automated insurance for IoT devices and a platform for insurance innovation built around data.,AIX,15th Nov 2017,15th Dec 2017,https://aigang.network,,
Business services,,atlas tokens,,"Atlas - Your Blockchain Loyalty Reward Points that never expire, ever. Atlas is tokenizing East Asia’s largest loyalty digital vouchers instant settlement company, alaDing which sees an annual redemption of US$36 million of vouchers servicing hundreds of enterprises and benefitting more than 10,000 merchant stores. A world leading B2B digital voucher redemption service provider since 2015 with the following achievements 1) More than 10,000 merchant stores 2) 5 million users 3) 8 million exposure per day 4) More than US$39 million in redeemed digital vouchers in 2019 Atlas is building a decentralized future today where loyalty points, voucher & cryptocurrency are used like a fiat currency. To find out more and join the Atlas movement, visit us at www.atlasfoundation.io",ATLA,1st Sep 2019,7th Sep 2019,http://www.atlasfoundation.io,Singapore,https://www.atlasfoundation.io/whitepaper/Atlas%20Whitepaper%20SG.pdf
Business services,,avatar network,,"Avatar is an EOS based decentralized professional identity network, try to complete change the internal logic of professional value ecosystem. Avatar has been invested by 7 funds since the project started. Avatar Network try to completely change the internal logic of online staffing, by replacing the centralized staffing agents, creating a decentralized human resource value ecosystem.",ATT,5th Aug 2018,5th Sep 2018,https://avatar-network.io,Singapore,https://avatar-network.io/wp-content/uploads/2018/07/Avatar_Network_WhitePaper_EN.pdf
Business services,,bcshop,1.7255,"BCShop.io is a platform for selling digital products and services, based on smart-contracts on the Ethereum blockchain. BCShop.io allows vendors to publish information about digital products and services, and customers – to purchase these products and services for Ethereum cryptocurrency. At that, all the data concerning products is stored as a smart contract on the Ethereum blockchain.",BCS,16th Jan 2018,13th Feb 2018,https://bcshop.io,Singapore,https://bcshop.io/uploads/whitepaper/whitepaper_en.pdf
Business services,,bittwatt,20,"Bittwatt is a matchmaking platform that connects all market players (from DSOs to consumers) and provides a standardized blockchain protocol for sharing relevant business information, all the while creating a decentralized service for energy supply, billing and balancing. The Bittwatt Platform is built to make do without useless bureaucracy by syncing consumption metrics and other relevant information within the blockchain. Bittwatt streamlines current-day operations by removing operational costs and transfer fees, all this within an automated workflow that also optimizes energy transfers on an hourly basis: it transforms normal consumers into smart consumers. On top of that, Bittwatt is built with sustainability in mind: as yield on energy is increased through the Bittwatt blockchain for all participants, energy waste and misuse are stamped out.",BWT,1st Apr 2018,8th Jun 2018,https://www.bittwatt.com,,
Business services,,blue whale,22.7,Blue Whale will empower the world’s freelance community by creating the largest worker-centric decentralized ecosystem where independent workers can pursue their passions and get the value their deserve from the gig economy.,BWX,24th May 2018,23rd Jun 2018,https://www.bluewhale.foundation,,
Business services,,b-mail,,"Blockchain E-mail Token – The token BMLT will be the only cryptocurrency used by participants, by means of it you will receive an award for advertising viewing, will be able to pay services of partners, to pay various entertaining services.The token of BMLT of the ERC20 standard on the basis of a blockchain of Ethereum will be an integrated part of Bmail network. Its main mission — to provide exchange of conditional value between participants of network.",BMLT,6th Jan 2018,26th Jan 2018,https://blockchainmailtoken.org,Singapore,https://blockchainmailtoken.org/uploads/s/o/l/c/olcryma7lfzr/file/GY2z5FYw.pdf
Business services,,boosto,1.848908,"BOOSTO is an influencer driven decentralized app store. It provides a protocol for creating decentralized applications that act like an entire ecosystem and allow developers and companies to easily build DApps that directly interact with individual influencers, influencer networks, social media platforms, and brands with consumers, services, companies and much more. BOOSTO’s platform aims to empower global influencers and developers through unleashing the full potential of influencer led communities, by using blockchain as a foundation of trust and tokens as incentives to build various interactive decentralized applications. The developers can tap into the influencer network and collaborate to provide more interactive functionality with audiences and sponsors. Selected influencers will also be able to issue their personalized tokens, and through this system, the implicit potential of influencers can be measured by the total value of their tokens. Early supporters of influencers growing in popularity will be rewarded, since they can now use their existing tokens to buy more influencer’s services, or exchange for more goods and services of other influencers. BOOSTO token is the main token that will be used as a means of exchange, used on the BOOSTO’s Platform, which is built on top of the influencer infrastructure.",BST Token,19th Sep 2018,19th Nov 2018,https://boosto.io/#,Singapore,https://d1kveyebeh8yd1.cloudfront.net/wp/BOOSTO_Whitepaper_V4.pdf
Business services,,cgcx,8.809328,"Calfin Global Crypto Exchange – CGCX, offers a state of the art, highly sophisticated hybrid platform. Unlike most exchanges that offer only cryptocurrency trading, CGCX is uniquely positioning itself in the blockchain world by providing four modules under single platform to offer wide services to its customers. For ease of use, casual or first-time users have the option to buy or sell preset amounts of digital currency or option to buy or sell at any custom amount they choose. The block amounts provide a familiar reference point and streamline the buy/ sell process. Fees, limits, order summary, and pertinent market information are provided to give users context for their trades. Retail user Interface contains comparable features, as well as more advanced tools (e.g. charting), and dashboards optimized for more engaged, day-to-day traders and end users. Institutional user Interface is designed for professional and/or enthusiast traders. It features a vertical trade ladder with click-to-trade capabilities as well as sophisticated, institution-grade order types. This UI is optimized for minute-to-minute trading and provides end users with a robust set of live market data.",CGX,1st Jun 2018,30th Jul 2018,https://www.cgcx.io,Singapore,http://bit.ly/cgcx-lightpaper
Business services,,dars,,"We create marketing plans on the basis of Smart Contracts providing 100% visibility for your company.",DRS,25th Feb 2019,24th Jul 2019,https://dars.one/en,Singapore,https://dars.one/files/whitepapper_en.pdf
Business services,,dioncoin,,"DionCoin has been proposed and demonstrated as a cryptocurrency in order to increase the liquidity of real utilization of cryptocurrency. In order to achieve this purpose, DionCoin has been introduced a combination concept between real economic model and cryptocurrency ecosystems. By using this concept, DionCoin is used for the existing point systems which are mileage and online game points. Dionpay team, which developed DionCoin, has created a novel combination ecosystem between the existing mileage marketing strategies and the cryptocurrency exchange market (Patent application number 10-2019-0003350 (METHOD FOR PROVIDING MILEAGE USING CRYPTOCURRENCY). The liquidity of the real DionCoin utilization can be automatically generated by mileage distribution enterprise and customers using mileages in the developed ecosystem. Dionpay company have made an investment of about 28 million USD, from EXTIME which is Japanese mileage distribution company. In terms of traditional marketing strategy, DionCoin can prevent not only the mileages extinction of users but also debts caused by mileage accounting of enterprises, respectively. In terms of blockchain industries, DionCoin can share users of mileage as users of blockchain. Therefore, DionCoin can be considered as the first cryptocurrency mileage based on the blockchain. DionCoin is going to be connected with a hybrid crypto game portal platform playDion, which provides a variety of games. Unlike, other online games, users not only can keep safe their assets by holding DionCoin but also can create profits though playing games and, supporting players and developers. The proposed portal platform is operated by using centralized systems, but game points, which is DionCoin, is managed by decentralized systems. DionCoin wallet will be connected to playDion in order to transfer DionCoin among users on the proposed portal. Dionpay will develop and distribute games. Developers can also submit to their games on the proposed portal and they will earn DionCoin from the proposed portal like google store and app store with less fee of using portal. Meanwhile, in terms of technology, the developed DionCoin uses EOS main net, which provides the fastest TPS (TPS record: about 4800), zero transaction fee and the highest program language compatibility. Dionpay team have developed own web wallet for DionCoin with KYC process.",DION,15th Oct 2019,15th Nov 2019,http://www.dionpay.com,Singapore,https://www.dionpay.com/static/white-paper/dioncoin-whitepaper-en.pdf
Business services,,era swap token,0.218304,"The journey of Era Swap began with research from the Kmpards team—the core team behind the formation of the Era Swap token and its ecosystem. The team determined that the current community at large needs a middle-man-free, transparent ecosystem where they can get paid directly without commissions from any employer. To establish said platform for this worldwide community, we came up with the idea to launch the Era Swap technological ecosystem, which will be supported by the Era Swap token. Our unique token ecosystem defines time as a service and offers bot services for crypto trading and crypto investment plans. The first and foremost aim behind developing the Era Swap ecosystem is to provide the benefits to the public. This token is designed to be a token of “time for work” via smart contracts that can never be bought. 5% of the total tokens will be available only during the crowd sale period. It is the last and best chance to secure your Era Swap Tokens.",EST,2nd Sep 2018,31st Dec 2018,https://www.eraswaptoken.io,Singapore,https://eraswaptoken.io/pdf/era-swap-whitepaper.pdf
Business services,,ezmarket,,"The EZMarket is a marketplace based on blockchain technology. We serve for trading digital assets: code script, plugin, tutorial guides, themes, templates, photos,... Payment will very fast, simple and safe with cryptocurrency Our goal is creating a convenient and fast shopping process for our users.",EZM,14th Oct 2017,25th Nov 2017,https://ezmarket.io,Singapore,https://ezmarket.io/assets/wpen.pdf
Business services,,filotech,,"Filo is going to feature an open ecosystem with forthcoming APIs to enable service providers and entrepreneurs to easily integrate their services offering as part of Filo network. Filo is bringing technologies to interact mass-market consumers with service providers in Singapore, Malaysia, Thailand, Indonesia, Philippine, and Vietnam.",FILO,1st Nov 2018,31st Dec 2018,https://filotech.io,Singapore,https://filotech.io/whitepaper.pdf
Business services,,harbor,,"It stores software license information in a blockchain and enables in-app payments through a smart contract. Harbor Project aims to support various platforms of desktop and mobile. Harbor team has completed prototype development and issued token via UAICO, a new cryptocurrency issuance model. UAICO keeps all invested assets locked on smart contracts and has them as an underlying asset in newly issued currencies. When issuing a new currency, UAICO will allocate a portion of it as development funds and founder shares (our guideline is to allocate more than 50% of the total amount of new currency to investors) Recent ICOs have darkened the market for blockchain technology. our team was worried about ICO's current problems. Our ICO model focuses on investor protection and is a good way to raise money for business models that have a profit model. And UAICO is a model that prevents ICO from doing business for itself, it can collect minimum funds, and gradually expand business value and currency value. Our UAICO model includes not only the issuance conditions but also the rules in the execution process.",HBR,3rd Jul 2018,2nd Aug 2018,https://www.toharbor.com,Singapore,https://www.toharbor.com/HarborToken_Whitepaper_en_1.1.pdf
Business services,,hbz coin,38.646754,"“HBZ | A Mobility Ecosystem set to reshape how we get from A to B HBZ is a cryptocurrency and blockchain based transportation ecosystem to seamlessly offer transportation globally from scooters and cars to tolls and international flights through a partner network with ease, full transparency while users maintain full ownership of their personal data. HBZ’s sophisticated SDK allows any 3rd party to integrate and allow its users to acquire and spend HBZ inside their own application with ease. Currently, HBZ is currently active and usable directly within the Helbiz app. HBZcoin.com",HBZ,15th Feb 2018,4th Mar 2018,http://hbzcoin.com,Singapore,https://drive.google.com/open?id=1UudcsnOrVwe0DeG4p7k7R3m4l28bAzQ0
Business services,,helbiz,38.646754,"Helbiz is a decentralized transportation marketplace that makes renting a vehicle convenient, affordable and rewarding.",HBZ,15th Feb 2018,4th Mar 2018,https://www.helbizcoin.io,,
Business services,,lemochain,,"LemoChain is a decentralized, open source platform for companies of all sizes to monetize and exchange their structured business data. LemoChain will accelerate blockchain’s integration into our every-day lives by means of increasing it's universal commercial relevance.",LEMO,2nd Apr 2018,15th May 2018,https://www.lemochain.com,,
Business services,,lydian,11.315843,"LydianCoin (LDN) is a utility-token that allows cryptocurrency-enabled purchasing of targeted, A.I. driven digital marketing and advertising services operated and under development by the Gravity4 Corporate Family. Gravity4, Inc. is the direct or indirect parent of approximately 43 subsidiaries in the United Kingdom, Ireland, Bermuda, Sweden, Hong Kong, Taiwan, Australian, Mexico, the British Virgin Islands, Brazil, Singapore, Jersey, China, Malaysia, Denmark, Norway, Finland, Spain, Germany, the Netherlands, and Colombia (Gravity4, Inc., together with its subsidiaries, the ""Gravity4 Corporate Family"").",LDN,30th Jan 2018,14th Feb 2018,https://lydian.io,,
Business services,,musiclife,,"MusicLife is the world's first music exchange. The original model of "earning revenue by listening to music" enables users to automatically purchase music shares by paying for music and to earn an equivalent dividend from the song. MusicLife owns 600 thousand registered users, while its accessed music playback software covers 30 million registered users. With the $5 million funding round and support from numerous celebrities, MusicLife was praised by media as one of the most potential projects of next-generation blockchain applications.",MITC,17th Sep 2018,31st Dec 2018,https://www.musiclife.io,Singapore,https://github.com/MusicLifeMITC/musiclife-whitepaper/raw/master/music-life-whitepage_en.pdf
Business services,,nahmii,,"Welcome to the future of blockchain scaling: nahmii is a revolutionary Layer-2 scaling protocol for the Ethereum blockchain, which provides unrivalled throughput, low latency, instant finality and predictable fees. Using smart contracts, nahmii’s non-custodial system ensures that user’s funds are always safe. The system is live and ready to build on today, with plans to bring nahmii’s raw scaling power to both Bitcoin and Libra in the near future.",nahmii Tokens,16th Sep 2019,25th Sep 2019,https://www.nahmii.io,Singapore,https://www.nahmii.io/nahmii%20White%20Paper%20v2.0.pdf
Business services,,newera,,"Newera is an ERC20 utility token that is fully checked based on Ethereum used to buy products at the World online store that we will publish and can be used as a withdrawal fee on our exchange platform. As an ERC20 token, Newera can be traded, Newera is a cryptocurrency currency that supports ERC20-based tokens.",NWR,28th Oct 2018,30th Nov 2018,https://www.newera.icu,Singapore,https://www.newera.icu/WHITEPAPER.pdf
Business services,,no fake today,,"No Fake Today is the most effective technology to fight counterfeiting of your products. The simple elegant approach backed by highly sophisticated technologies such as anti- counterfeit algorithm based on Blockchain, Cryptography, Big Data and Machine Learning.",NFC,1st Mar 2018,31st Mar 2018,https://nofake.io,,
Business services,,oilwellcoin,,"OilWellCoin is the first project in the world aimed at solving the problem of financing and developing the oil industry on the basis of blockchain technologies. It is created by a group of professionals with more than 40 years of experience in oil exploration, software development, and law. The basis of the project is the OilWell platform, which is created to promote the liberalization and transparency of processes in the oil product market. The strategic goal of the OilWell project is to implement innovative blockchain-based financing mechanisms in the oil production, refining, and marketing industries, which will reduce the threshold for investors to enter the business and increase capital inflows into the industry. OilWell platform will allow anyone to become a member of the oil business.",OILD,8th Jul 2019,9th Dec 2019,https://oilwellcoin.io,Singapore,https://oilwellcoin.io/storage/settings/March2019/mdmD8LmROPAssYYMNlsD.pdf
Business services,,olife,20.0,"Olife is a multi-purpose digital commerce, messaging, social media and mobile payment application powered by blockchain. Olife seeks to address two major concerns users have online: transparency and trust. It serves as a B2B2C digital commerce solution built on blockchain and smart contract technology that allows the hosting of master nodes and wallets staking. The application incentivizes users to perform valuable actions by awarding OLIFE tokens. These tokens will hold real world value both in and out of the application. Moreover, Olife will also allow any verified businesses to participate and buy into an ecosystem of customer engagement and consumer market.",OLIFE,5th Jun 2018,4th Nov 2018,https://olife.io,Singapore,https://drive.google.com/file/d/10e_ET0seyGjR24p4YSSbToFU85AqvAx3/view?usp=sharing
Business services,,pantheonx,0.018822,"PANTHEON X is a 4th generation financial platform that applies components of the blockchain system which provides transparency and reliability. It provides encyclopedic crypto financial services that can generate, trade, circulate and mediate security tokens based on stocks, bonds, and assets along with utility tokens. Based on the performance recorded on the blockchain, anyone can be an accredited crypto financial expert on PANTHEON X and investors can trade crypto financial products easily, safely, and quickly.",XPN,18th Apr 2019,28th Apr 2019,https://pantheonx.io,Singapore,https://drive.google.com/file/d/1eC1dGVQqmtHwcozjHW06zk5Tlo1G1cq1/view
Business services,,parkgene,24.335,"PARKGENE is a convenient and secure way to find parking, connect drivers, individuals and businesses. Our Vision is to disrupt the traditional – mainly off line – Parking industry, sized at $100 Billion annually, and to provide drivers with a better parking experience, while helping cities become smarter and enviromentally friendly. We will establish the GENE token as the currency for the automotive industry, allowing drivers to pay for parking and integrating it with mobility services, vehicles and automotive infrastructure.",GENE,15th Jan 2018,19th Mar 2018,https://parkgene.io,,
Business services,,payera,4.3311,"PAYERA is based on the concept of the most successful and most known e-commerce enterprise in the Asian region, but much easier to handle. Combined with SHOP & CARDERA we offer a multifunctional solution which in this form does not exist on the crypto market yet.",PERA,20th Jun 2018,30th Jul 2018,https://payera.io,Singapore,https://payera.io/WHITEPAPER.pdf
Business services,,peoplewave,0.5916,"Peoplewave was born out of a deep frustration. Many smart and good people have become victims of corporate restructures, biased decision-making or been unfairly treated. The sad truth is that most managers are poorly trained in people management or have simply been thrust into these roles without guidance, mentoring or adequate support. At the same time, Human Resources teams often don’t play an active role in managing employees. The HR function has become overworked, compliance-driven and too focused on talent acquisition – not employee development and people management. Today, user data cannot be taken for granted due to the scandals we read in the papers. HR performance data is kept by your company and you should own it but don't. Peoplewave was created to fix this. Launched in Singapore with a simple goal, to put people first in people management. We do this by championing transparency and data-driven decision-making through our onboarding, performance review and employee analytics products. Peoplewave has been named “Top 50 Most Promising Enterprise Start-ups in the Asia Pacific” by CIO Outlook Magazine and “Top 20 Hottest Startups 2018” by Singapore Business Review. Renowned ICO adviser, Simon Cocking has also joined the team in April 2018. Peoplewave will be rolling out a suite of blockchain ready products called Wavebase. a blockchain solution using a smart contract to tackle one of the greatest problems in HR – verifying an employee, their performance, their history and information across multiple companies, roles and managers.",PWV,31st May 2018,6th Jun 2018,https://peoplewaveico.io,,
Business services,,perfectchain network,4,"PerfectChain Platform is a new generation of blockchain technology. It uses a contract execution machine and distributed state ledger designed to improve on Bitcoin and Ethereum technologies by delivering improvements that are imperative for business adoption, with an emphasis on tokenization and contractual agreements. Where traditional blockchains transact primarily in currencies, PerfectChain is designed to support token representation of everything from passports to boarding passes, bus tickets or taxi fares; they can be gift cards, vouchers, or gym membership cards. You might make a token representing your title deed, or just the keys to the house.",PNN,12th Jun 2018,12th Jul 2018,https://perfectchain.network,,
Business services,,pumpkin,,"Pumpkin Project is a crypto currency set to breach the gap between small business owners and possible investors. Pumpkin project also has brought together experts that who have seen the advantages and disadvantages of start-up projects that will be of significant influence on small business owners and start-ups.",PMK,3rd Oct 2018,31st Dec 2018,https://pumpkinpro.io,Singapore,https://drive.google.com/file/d/1d8DZ1nvlxv1SUwOGJztlIom3IzJPMT3K/view
Business services,,qashback,,"QashBack is transforming the traditional retail and services industries by introducing the world's first decentralised reputation management and permission-based marketing platform powered by Artificial Intelligence, Data Analytics and blockchain Smart Contracts.",QBK,10th Dec 2018,4th Jan 2019,https://www.qashback.net,Singapore,https://qashback.net/wp-content/uploads/2018/12/QashBack-Whitepaper-3.1.pdf
Business services,,qwiqq ico,,"QWIQQ is a mobile social commerce based on blockchain network. It is a platform for individual sellers and merchants to list and sell their wares. Sellers/Merchants can choose to accept over 10+ types of crypto-currencies. Social networking sites like Pinterest prove the value of image-driven communication for businesses. After all, you can write a thousand words describing your product and its benefits, but you know what they say about a picture.",QIQ,22nd Feb 2018,17th Apr 2018,https://www.qwiqq.com,Singapore,https://qwiqq.com/qwiqq-whitepaper.pdf
Business services,,re:factor,,"re:factor financial group is a transnational corporation and a global ecosystem under creation, the uniqueness of which lies in the competencies of team members who are internationally recognized professionals in the factoring industry. Technological platform re:factor is based on the public blockchain Ethereum. The platform enables all parties in interest to carry out large-scale effective operations having trade receivables worldwide.",REFT,18th Sep 2018,18th Dec 2018,https://refactor.pro,Singapore,https://refactor.pro/docs/wp_eng.pdf
Business services,,remiit,2.273,"RSC provides a configurable smart contract that can cater for various businesses give the freedom in creating connections and partnerships with companies overseas. RPGP is an interface for payment providers and payment gateways to conduct the transaction through REMIIT’s remittance platform. To prevent rapid value fluctuation and ensure smooth overseas remittance REMI is the token traded in exchanges and performs a utility role that converts to REMD. REMD is the token which is used in the overseas blockchain remittance system. REMD Decentralized Exchange: In our overseas remittance system, there exist imbalance of the REMD ow in the amount Linkers hold. Thus, the internal exchange that the Linkers could voluntarily trade their overs and shorts by using other cryptocurrencies has been designed. By using this mechanism, the liquidity problem can be solved autonomously.",REMI,27th Nov 2018,28th Nov 2018,https://remiit.io,Singapore,https://remiit.io/static/remiit/images/Whitepaper_REMIIT_Eng.pdf
Business services,,safe haven,,"Protect your digital assets while reassuring your relatives! In order to protect your digital assets, we at Safe Haven give you the opportunity to do so without locking yourself out. Seeds / private-keys / passphrases can be shared amongst stakeholders or children in a transparent and secure way. Our Protocol distributes the shares in such a way that the initiator keeps, at all cost, the control over his assets.",SHA,30th Jun 2018,30th Jul 2018,https://safehaven.io,Singapore,https://safehaven.io/files/SafeHaven_WhitePaper.pdf
Business services,,singapor dollar coin,,"SDC is a smart combination of services, it has a business directory, but it is much more than that. It is a platform that with your permission, can learn about you anonymously and finds not only what you know you like or want to find out about, but the things you donʼt even know you want until you learn about them. It is a local solution for people who want to interact with their neighborhood more efficiently",Singapor Dollar Coin,16th Nov 2019,16th Jan 2020,https://singaporedcoin.com,Singapore,https://drive.google.com/file/d/1fITGJn7m8bvd5lQgvRzq-XPJbc5XZDTi/view?usp=sharing
Business services,,taas,7.5,"TaaS is a tokenized closed-end fund designed to reduce risks and technical barriers of investing in blockchain space. Built on a profit-sharing smart contract, TaaS introduces Token-as-a-Service business model, allowing investors to subscribe to fund’s income stream. TaaS built an innovative Cryptographic Audit technology to become transparent fund dedicated to cryptocurrencies and tokens.",TaaS,27th Mar 2017,28th Apr 2017,https://www.taas.fund,,
