cat1,cat2,name,raised,desc,ticker,start,end,www,,
Platform,,aassio,,"Blockchain will fundamentally change the way people own and trade real estate. In the future, everyone could be an owner of real estate, everyone could benefit from investing, holding and trading real estate in token form. aassio is a blockchain technology based platform providing effortless access to the real estate market to buy, sell and hold real estate in cryptocurrencies from the convenience of your own home or office. Real estate investment has never been easier or more accessible!",AAS,1st Mar 2019,30th Apr 2019,http://aass.io,Hong Kong,https://drive.google.com/file/d/1Wq9mZpmcaO0voG3-J3yPKDMHmhJt8Dqq/view
Business services,,coupon chain,2.0,"Mezzofy presents Coupon Chain an all-in-one solution delivering total ease of managing the full cycle (creation/distribution/redemption) and ownership of digital coupons using blockchain on Mezzofy’s Coupon Platform. Coupon Chain helps businesses engage their customers (B2C/ B2B), helps marketers enhance their marketing campaigns, and helps customers enjoy the offers from the coupon and claim rewards after redemption. In addition, Coupon Chain is an open source tool for developers.",CCT,1st Aug 2018,31st Mar 2019,https://www.coupon-chain.org,Hong Kong,https://www.coupon-chain.org/CCT-Whitepaper.pdf
Cryptocurrency,,encrybit,,"Research based modern cryptocurrency exchange with an attractive UI and is fully equipped with a plethora of advanced features.",ENCX,1st Feb 2019,31st Mar 2019,https://encrybit.io,Hong Kong,https://encrybit.io/pdf/encrybit-wp-v1.pdf
Artificial Intelligence,,imigize,,"Imigize ICO opens a new era in online shopping: now, buying shoes /clothing on-line, you can be sure that it will be comfortable as if you tried it on and bought it in a traditional store. Imigize decreases drastically returns of non-fitting goods to online shops and gives freedom and confidence of purchasing clothes and shoes suitable by size to online shoppers. Imigize Service Blockchain guarantees the safety of personal anthropometric 3D data of customers, as the data is encrypted and dispersed on the BLOCKCHAIN.",IMGZ,5th May 2019,10th Jul 2019,https://imigize.io,Hong Kong,https://imigize.io/static/wp/en/index.html
Platform,,iotw,0.75,"IOTW, a Big Data unifying system built on a native blockchain using Proof of Assignment (PoA) protocol, makes accessing data from a cross-section of IoT devices and applications simple and efficient. Its IoT Blockchain infrastructure using PoA connects all IoT devices globally, creates passive income in the form of micro-mining, and allows for the development of decentralized applications on IoT devices. Its testnet has been launched on 12th December 2018. IOTW mission is to establish a data ecosystem for IoT devices based on blockchain, enabling the direct exchange of big data between consumers and manufacturers to ultimately improve people’s lives.",IOTW,28th Apr 2019,29th Apr 2019,https://iotw.io,Hong Kong,https://iotw.io/docs/IOTW-Whitepaper.pdf
Cryptocurrency,,refine medium,0.042,"Refine Medium is a decentralized media platform rendering authentic and high quality video content. It is built upon Ethereum technology designed to enable viewers, creators and innovators of the platform to connect via blockchain based smart contracts. A one-of-its-kind platform that will incentivize each and every stakeholder for their contribution to the platform. RefineMedium has come up with a social video platform which aims to bridge the gap between “human being” & “being human” as humanity thrives forever. There are 4 stages of building a quality creator in the RefineMedium ecosystem- Creators with a new idea and raw content, Creators collaborating with RefineMedium moderators to cause a positive impact on their creation with a touch of professionalism, Creators who have established their identity on the platform and intend to progress and prosper and at last, Creators who have achieved enough prosperity and stardom and intend to cause lasting changes in the society and inspire others to do the same. RefineMedium aims to provide an ecosystem which nurtures a naive creator into a self-actualized one. The goal is to reach the top of the “Refine Rhombus”.",XRM,19th Oct 2019,20th Nov 2019,https://www.refinemedium.com,Hong Kong,https://refinemedium.com/pdf/whitepaper.pdf
Investment,,streamex,,"First Crypto Trading platform that brings trading competitions and leaderboards of top traders as well as community trading pools. Most Advanced Crypto Trading Platform that brings gamification to trading. Trading Pools, social accounts with traders insights, advanced order making including stop-loss orders, margin trading and fiat gateway. Trading competitions will be often held and rankings will be based on ROI while top traders generously rewarded.",STE,1st May 2019,31st May 2019,https://streamex.io/?utm_source=trackers&utm_medium=free&utm_campaign=ico.tokens-economy.com-com,Hong Kong,https://streamex.io/docs/Streamex-Whitepaper.pdf
Infrastructure,,swapzilla,,"SwapZilla — is a unique infrastructure solution that revolutionizes crypto trading. SwapZilla, brings together all exchanges, all tokens, all news streams and all tools. Our platform is suitable for any player on the market: a crypto exchange, a trader, a news channel or a company that develops trading algorithms — SwapZilla will give them an opportunity to effectively interact and exchange information and data. Through our platform users will be able to: get convenient access to the widest possible range of crypto assets; crypto exchanges will be able to multiply their client base and get additional sources of income.",SWZL,15th Jul 2019,1st Jan 2020,https://www.swapzilla.co,Hong Kong,https://www.swapzilla.co/WhitePaper-eng2.pdf
Banking,,bankdex,,"We are delighted to announce the launch of BankDex a decentralised cryptocurrency exchange. The exchange is built on an innovative and groundbreaking technology that facilitates inter-blockchain transfer of crypto assets. We bring the most unique features to the decentralized exchange world like low fees, fast transaction and a wallet that supports a wide range of cryptocurrencies. The platform ensures a high level of security with robust smart contracts implemented by experienced professionals. Experience the freedom of trading across multiple blockchains with unparalleled efficiency and reliability!",SAM Token,24th Jun 2019,23rd Oct 2019,https://www.bankdex.io,Hong Kong,https://www.bankdex.io/wp-content/uploads/2019/06/WHITEPAPER.pdf
Business services,,itrue,,"iTrue provides Self-Sovereign Biometric Identity for Decentralized Web. 1. “Self-Sovereign” also known as self-ownership is the idea that people should own their own data. Using iTrue, businesses cannot just freely use data from users, they must request the data and the user must consent to this usage. Users are rewarded each time they decide to share data with a business but it is a voluntary sharing of data. 2. “Biometric Identity” means we can offer face identification online and offline (i.e. visitors to trade centers, hotels, conferences, taxis, etc. so businesses know when to reward or punish someone in case they misbehaved). 3. "Decentralized Web", also called web 3.0, is the next generation of internet as a p2p network built around blockchain technology. We want to give control of data back to its rightful owners. We also want to make sure our platform is secure by having no single point of failure where hackers can steal or tamper with data. Technology At the core of iTrue’s platform is blockchain and facial recognition technologies. We are tackling data security issues head on with our state-of-the-art Stone Storage solution, a distributed database that enables users to store information without the need for a centralized server as it’s based off of blockchain distributed ledger principles. Personal information on our Stone Storage solution is stored separately from its record of transaction and can be divided into different levels and categories. This allows users to decide which information to share with which party, putting users in complete control over sensitive information. We are taking data security to the next level by securing information using biometric technology. Users must successfully verify their identity by scanning their face or eye iris in order to access their stored data.",ITU,21st Dec 2018,21st Mar 2019,https://itrue.io,Hong Kong,https://itrue.io/files/iTrueWhitePaper.pdf
Investment,,kimex,,"We built a platform for the crypto BO trading Industry and Good Wallet for trader. Traders will lost all their money if broker company shuts down or is run away. It is the worst situation many traders face. By using KIMEX.io all funds are safe even KIMEX.io platform can't access the funds since all funds are stored on ethereum blockchain. On non-regulated platforms, the client's money is not necessarily kept in a trusted account as required by government financial regulations. Again, transactions are not monitored by third parties in order to ensure fair play.By using KIMEX.io, every transaction and bankroll funds are viewable on ethereum blockchain. Traders will get guaranteed payout if they win. Just a small change can influence the result of a trade. By using KIMEX.io no one can change the price data as it is being fetched by smart contract and stored in blockchain.",KMX,3rd Oct 2018,13th Aug 2019,https://kimex.io,Hong Kong,https://drive.google.com/file/d/19cBkH-Hb8GQHxJ_Rum_l3lw_YIA5mIck/
Banking,,neuronchain,,"At NeuronChain, we believe that every person on this planet should be free to control their capital however they choose. Trade should be free of intermediaries, permissionless and borderless. For such a world to exist, it should be supported by a groundbreaking technology to set the foundation with an optimal match of transaction speed, level of decentralization, security and energy efficiency. A unique feature to NeuronChain is its capability to decentralize the transfer of fiat money through a network of P2P and B2P fiat liquidity providers (Agents). As fiat never leaves the border of any country it adheres to national local compliant regulations while aligning fiat and cryptocurrency transactions on global scale. Our experience in the financial industry and technology space has taught us that the only good long term strategy is to build a network that can integrate and interact with other networks and solutions.",NRON,20th Dec 2001,20th Mar 2001,https://neuronchain.io,Hong Kong,https://neuronchain.io/wp-content/uploads/2019/06/White_paper_neuron1.pdf
Platform,,viewo,,"Viewo is a video sharing network that operates on a blockchain-based rewards system. All participants in the Viewo network are rewarded for their actions, big or small. Rewards come in the form of VEO Tokens, a block- chain-based utility token that has value in both the Viewo network and outside the Viewo network. Unlike current video sharing websites that operate on a self-serving basis, Viewo operates on a user-based approach, rewarding each individual user for actions completed and giving incentives to both viewers and content creators.",VEO,11th Dec 2018,11th Dec 2019,https://viewo.com,Hong Kong,https://viewo.com/documentation/whitepaper_v1.pdf
Cryptocurrency,,bitcollar,,"Bitcollar is an All-in-one Crypto payment and investment platform and will accelerate the core development process to produce a leading world-class product to profit millions of users all around the globe. The mission of BitCollar is to radically remodel the monetary services that currently exist, thus creating a highly advanced and unique Management Service. The resulting effect will be an ultra-convenient, affordable yet simple to use, global-client, Financial and Investment service. ||Connect Unlimited Accounts|| Bitcollar provides an innovative platform that allows access to any or all of your financial accounts. - Clear overview of all finance - All of your accounts in one place - Transfer money with one simple click! || Track Your Money || BitCollar leverages secure, decentralized, distributed blockchain technology and introduces its own crypto token. - Cancel wasteful accounts - Schedule payments on the go - Manage your debt",BOR Token,1st Nov 2019,23rd Dec 2019,https://www.bitcollar.io,Hong Kong,https://bitcollar.io/wp-content/uploads/2019/09/Bitcollar-WPv2.pdf
Platform,,v systems,0.6,"V SYSTEMS (also known as VSYS) is a blockchain database cloud project that aims to create a secure underlying infrastructure platform for blockchain database. The project will deliver decentralized cloud database technology to carry out complex decentralized applications and support the operation of trillions of blockchains effectively, with high scalability, durability and performance.",VSYS,28th Mar 2019,28th Mar 2019,https://www.v.systems,Hong Kong,https://www.v.systems/static/vsyswhitepaper.pdf
Cryptocurrency,,aizeus,2.9,"Zeus is a public blockchain built for mass-market B2C & P2P applications with millions of consumer end-users features developed with the consumer end-user in mind. Model 1 : AI Decentralized Cryptocurrency Marketplace Our marketplace will be available in desktop/dapp. We will also connect artificial intelligence companies and data providers through an online marketplace with the aim of drastically minimizing the cost of data. Our marketplace is designed to drive innovation in artificial intelligence thereby creating a new decentralized AI ecosystem. Our goal is to create the largest global Cryptocurrency marketplace to revolutionalize the AI field.",AZS,1st Mar 2019,30th Sep 2019,https://aizeus.net,Hong Kong,https://aizeus.net/wp-content/uploads/2019/03/zeus-whitepaper-vr1.05.pdf
Cryptocurrency,,mitoshi,,"We are taking Mitoshi to the forefront of the lottery by leveraging on the power of smart contracts on a blockchain platform. By making use of smart contracts, we will build the future of online lottery that is globally accessible in a fair, transparent and secure environment. So you can have the confidence to bet on a winnable draw without compromise.",MTSH,1st Jul 2019,25th Aug 2019,https://www.mitoshi.io,Hong Kong,https://www.mitoshi.io/files/Whitepaper.pdf
Cryptocurrency,,explorecoin,,"Explore Coin is a cryptocurrency designed to be the leading travel cryptocurrency in the world. Through the use of the blockchain, Explore Coin’s currency will be independent of banks and government institutions. This grants the user more privacy and security than the other traditional payment methods currently in use. By forming global partnerships, Explore Coin will be the most widely accepted cryptocurrency in the travel industry.",XPC,21st May 2019,22nd May 2019,https://explorecoin.io,Hong Kong,https://explorecoin.io/assets/docs/explorecoin_whitepaper.pdf
Health,,mhealthcoin,25.0,"This project aims to build an ecosystem that users get benefits from maintaining a healthy body, in addition to being healthy. Our mobile application, connected with the smart wearable devices, collect health information to claim token award from our token store. Users can claim rewards from us and our partners using the token. In later phrase, being healthy becomes a mining activity. mHealthCoin, an ERC-20 compatible coin, is awarded when users keep healthy habits, like drinking water, sleeping well, exercising, with our mobile applications. The coin will be well recognized by different parties internationally as the project advances.",MHEC,13th Sep 2018,31st Mar 2019,https://www.mhealthcoin.io,Hong Kong,https://www.mhealthcoin.io/mHealthCoin-white-paper.pdf
Investment,,foxytrade,,"Foxytrade is the international fiat platform for P2P loans based on blockchain. Foxytrade is a multi-currency platform that supports everything from fiat currencies to the latest crypto currencies. It allows you to send money in an encrypted format and secure it with state-of-the art security measures. It is a P2P exchange platform that brings together creditors and borrowers: loans are issued in the fiat currency of the country where the borrower resides. This allows the currency to be exchanged through the FXTR token if the creditor and the borrower are from different countries. Loan terms are dictated by the market. Loans will be legally enforceable and all relevant documents will be generated in the jurisdiction of the borrower’s country.",FXTR,1st Mar 2019,8th Apr 2019,http://foxytrade.me,Hong Kong,https://foxytrade.me/foxytrade_whitepaper.pdf
Casino & Gambling,,megaltr,,"People cannot buy lottery tickets from other countries. This means that people can only buy lottery tickets where they live. If you want to buy lottery tickets from another country, you have to be there in person. Megaltr.com selects lottery prizes based on randomness, transparency, prestige, the structure of the prize, the number of players, etc. You can check details and link to each lottery game on MegaLTR.com. The information published on the home page for each lottery game includes prize structure, ticket cost, drawing date, etc. Megaltr.com offers the same structure and prizes as the original game.",MLR,6th Dec 2019,14th Jan 2020,https://megaltr.com,Hong Kong,https://megaltr.com/upload/whitepaper%20english.pdf
Platform,,plannerscape,0.039563,"PlannerScape is the future of work. We re-imagine it as a sophisticated decentralized workplace that uses artificial intelligence (“AI”), blockchain, and cloud computing to achieve a more rewarding and more balanced lifestyle. Similar to GPS navigation, PlannerScape automatically and instantly responds to changing circumstances to plot the most effective way through work and personal lives. With PlannerScape, users can enjoy more rewarding lifestyles and greater peace of mind by maximizing time and leveraging the benefits of the sharing economy. In accordance with our roadmap we’ve finished the custom chain for reputation profiles, the machine learning models for the AI, the UI for the product and the MVP for the commercial product (demos are available upon request). The first commercial version will be ready in Q2 2019. The PLAN Token is used in a variety of ways in order to enable unique features and to act as a medium of exchange between users, bypassing the typical 20-30% operational risk of traditional platforms. Within the eco-system, the token represents time, or work done, which allows people to work remotely, or rather have a decentralized workplace in an environment that we believe is the future of work.",PLAN,15th Mar 2019,12th Jun 2019,https://www.plannerscape.com/technology-preview,Hong Kong,https://www.plannerscape.com/wp-content/uploads/2019/05/PlannerScape-White-Paper-v4.pdf
Platform,,origin foundation,,"ORIGIN Foundation is a global alliance initiative between Luxury Brand Owners, Customers and Bodying Watch Company, with a mission to build the first perpetual, anonymous and trusted records for the world’s asset, through blockchain technology for creating a decentralized authentication and asset tokenization solution for the personal luxury market.",ORIGIN,18th Jun 2019,28th Jun 2019,https://origin.foundation,Hong Kong,https://origin.foundation/wp-content/uploads/2019/04/Origin-Foundation-Whitepaper-ORIGIN-Token-V1.0-English.pdf
Energy,,percival,35.0,"The intent of Percival is to overturn the common knowledge for existing mining market, and to build infrastructure and system for server provision that is not existed so far, and to issue token that is accepted into crypto currency market and daily living.",XPV,5th Mar 2019,26th Mar 2019,https://percivaltoken.com,Hong Kong,https://percivaltoken.com/wp-content/uploads/2018/08/Percival_Whitepaper.pdf
Banking,,linix,0.043059,"The LINIX platform is the world’s first DAG infused blockchain distributed ledger that provides expandable scalability, instant confirmation, and security against double spending and Sybil attacks. The MATRIX Chain remains open-sourced, permission- less, and distributed. Our breakthrough consensus algorithm, the Proof of Check and Balance (PoCB), breeds the self-sustaining and decentralized ecosystem through a counterbalance of power. The LINIX platform is not an improved version of a pre-existing blockchain nor DAG-based protocol. It offers a new paradigm that solves the current predicaments of the decentralized economy at stake.",LNX,20th Jun 2019,21st Jun 2019,https://linix.foundation,Hong Kong,https://docsend.com/view/iwvwb6x
Investment,,xtock,,"XTock uses blockchain technology to issue and digitise tokens that digitise corporate assets of an OTC company. This creates an ecosystem that can be used widely, from general OTC corporate information management to corporate banking services.",XTX,15th Mar 2019,15th Mar 2019,https://xtock.io,Hong Kong,https://www.xtock.io/resources/paper/Xtock_whitepaper_eng_1.2.pdf
Investment,,gyptex,,"Gyptex is an online platform which allows like-minded players to join and compete against each other in games of strategy and chance. It combines the best elements of the blockchain, cryptography and gambling to create a truly fair and transparent system. Gyptex employs a different business model to online casinos, which win when you lose and lose when you win. Gyptex works differently. We take a small fee from every game, which in the poker world is called a rake. Due to our fee structure, we’re a disinterested party as to who wins or loses, although we do hope you win! Online casinos are in the business of competing against and beating the players, while our business is about helping players to connect and have a good time.",GYX,15th Oct 2019,30th Nov 2019,http://gyptex.me,Hong Kong,https://gyptex.me/gyptex_whitepaper.pdf
Platform,,fatum,,"Fatum is a gaming project built on advanced blockchain and cryptography technologies. Fatum uses all the advantages of cryptography and decentralization, making cheating technically and verifiably impossible. Fatum offers the latest forms of these technologies implement into an online gaming and gambling platform․",FTM,15th Feb 2019,25th Mar 2019,https://fatum-project.io,Hong Kong,https://fatum-project.io/lightpaper.pdf
